Название,Категория,UPC (Айди),Описание,Рейтинг,Тип продукта,Цена без налога,Цена с налогом:,Налог,Наличие,Кол-во отзывов,Картинка,Ссылка
Raspberry Pi Electronics Projects for the Evil Genius,Default,ebf81a62e4798fd1,"10 brand new DIY projects for your Raspberry Pi!This fully illustrated TAB guide shows how to construct and program all kinds of fun and innovative gadgets with your Raspberry Pi. ""Raspberry Pi Electronics Projects for the Evil Genius"" features 10 complete projects that showcase cool RasPi applications in computing, communications, robotics, photography, and video. Each in 10 brand new DIY projects for your Raspberry Pi!This fully illustrated TAB guide shows how to construct and program all kinds of fun and innovative gadgets with your Raspberry Pi. ""Raspberry Pi Electronics Projects for the Evil Genius"" features 10 complete projects that showcase cool RasPi applications in computing, communications, robotics, photography, and video. Each inexpensive Evil Genius project includes a detailed list of materials, sources for parts, schematics, and clear, step-by-step assembly and programming instructions. This entertaining, easy-to-follow book gets you up-and-running quickly on C, Java, and Python, and covers ""all"" RasPi versions, including the latest A+, B+, and B model 2 units.Learn how to: . Explore the capabilities and features of your Raspberry Pi. Display scrolling text and graphics on an RGB LED matrix screen. Handle RasPi-to-RasPi communications using MQTT. Incorporate interesting software defined radio (SDR) features. Build your own super computer from eight RasPi model B+s. Make a robotic car from Legos and control it with your RasPi. Configure the RasPi to control a basic robotic arm through the I2C bus. Assemble and program complex 3DOF and 6DOF robotic arms. Construct a hi-res point-and-shoot and a digital single lens reflex (DSLR) camera. Engineer a complete infrared video surveillance system using the Pi Noir camera"" ...more",4,Books,£49.67,£49.67,£0.00,In stock (12 available),0,https://books.toscrape.com/media/cache/47/a4/47a4a73d7e52e43ea0550ddd5d9ed034.jpg,https://books.toscrape.com/catalogue/raspberry-pi-electronics-projects-for-the-evil-genius_630/index.html
Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,Business,8976d9161c027142,"Founder of The Boston Beer Company, brewer of Samuel Adams Boston Lager, and a key catalyst of the American craft beer revolution, Jim Koch offers his unique perspective when it comes to business, beer, and turning your passion into a successful company or career.In 1984, it looked like an unwinnable David and Goliath struggle: one guy against the mammoth American beer ind Founder of The Boston Beer Company, brewer of Samuel Adams Boston Lager, and a key catalyst of the American craft beer revolution, Jim Koch offers his unique perspective when it comes to business, beer, and turning your passion into a successful company or career.In 1984, it looked like an unwinnable David and Goliath struggle: one guy against the mammoth American beer industry. When others scoffed at Jim Koch’s plan to leave his consulting job and start a brewery that would challenge American palates, he chose a nineteenth-century family recipe and launched Samuel Adams. Now one of America’s leading craft breweries, Samuel Adams has redefined the way Americans think about beer and helped spur a craft beer revolution.In Quench Your Own Thirst, Koch offers unprecedented insights into the whirlwind ride from scrappy start-up to thriving public company. His innovative business model and refreshingly frank stories offer counterintuitive lessons that you can apply to business and to life.Koch covers everything from finding your own Yoda to his theory on how a piece of string can teach you the most important lesson you’ll ever learn about business. He also has surprising advice on sales, marketing, hiring, and company culture. Koch’s anecdotes, quirky musings, and bits of wisdom go far beyond brewing. A fun, engaging guide for building a career or launching a successful business based on your passions, Quench Your Own Thirst is the key to the ultimate dream: being successful while doing what you love. ...more",1,Books,£43.14,£43.14,£0.00,In stock (12 available),0,https://books.toscrape.com/media/cache/fe/1a/fe1afbd5caf79c3c957bfc5cf46f141e.jpg,https://books.toscrape.com/catalogue/quench-your-own-thirst-business-lessons-learned-over-a-beer-or-two_629/index.html
Psycho: Sanitarium (Psycho #1.5),Horror,b8d7b3f5c7a95d65,"The original Psycho novel by Robert Bloch was published in 1959 and became an instant hit, leading to the smash movie only a year later, which brought Norman Bates's terrifying story into the public consciousness, where it still remains (proven by the success of the tv series, Bates Motel). It took Bloch 23 years to write another Psycho novel, revealing that Norman had bee The original Psycho novel by Robert Bloch was published in 1959 and became an instant hit, leading to the smash movie only a year later, which brought Norman Bates's terrifying story into the public consciousness, where it still remains (proven by the success of the tv series, Bates Motel). It took Bloch 23 years to write another Psycho novel, revealing that Norman had been in a mental institution the entire time. In that sequel, Norman quickly escapes the sanitarium and goes on a killing spree in Hollywood.But what happened in that asylum during those two decades? Until now, no one has known.It's 1960. Norman Bates is in the State Hospital for the Criminally Insane and it's up to Dr. Felix Reed to bring him out of his catatonic state.But Norman and Dr. Reed have obstacles in twisted fellow patients and staff members who think of the institution as a prison rather than a place of healing. And the greatest obstacle is the building itself, once a private sanitarium, rumored to be haunted. A wild card appears in the persona of Robert Newman, Norman's twin brother, taken away at birth after the attending doctor pronounced him brain damaged. As Robert and Norman grow to know each other, Norman senses a darkness in Robert, even deeper than that which has lurked in Norman himself.Soon, murders begin to occur and a shocking chain of events plunge us even deeper into the deranged madness inside the walls of Psycho: Sanitarium. ...more",5,Books,£36.97,£36.97,£0.00,In stock (12 available),0,https://books.toscrape.com/media/cache/91/98/9198cedbd37561f2aa343d3eb04ee703.jpg,https://books.toscrape.com/catalogue/psycho-sanitarium-psycho-15_628/index.html
Poisonous (Max Revere Novels #3),Mystery,abdd91e96515a617,"Teen-aged Internet bully Ivy Lake fell off a cliff and few people cared ... except her mentally-challenged eighteen-year-old step-brother, Tommy. He loved her in spite of her cruelty. He's distraught and doesn't understand why his blended family is falling apart. After a year, the police still have no answers: Ivy could have jumped, could have been pushed, or it could have Teen-aged Internet bully Ivy Lake fell off a cliff and few people cared ... except her mentally-challenged eighteen-year-old step-brother, Tommy. He loved her in spite of her cruelty. He's distraught and doesn't understand why his blended family is falling apart. After a year, the police still have no answers: Ivy could have jumped, could have been pushed, or it could have been an accident. With too many suspects and not enough evidence, the investigation has grown cold.Tommy thinks that if someone can figure out what happened to his step-sister, everything will go back to normal, so he writes to investigative reporter Maxine Revere. This isn’t the type of case Max normally takes on, but the heartbreak and simple honesty in Tommy's letter pulls her in. She travels to Corte Madera, California, with her assistant David Kane and is at first pleased that the police are cooperative. But the more Max learns about Tommy and his dysfunctional family, the more she thinks she’s taken on an impossible task: this may be the one case she can’t solve.If Ivy was murdered, it was exceptionally well-planned and that kind of killer could be hiding in plain sight ... planning the next act of violence. Max believes the truth is always better than lies, that the truth is the only thing that matters to gain justice for victims and their families. But for the first time, she wonders if this time, the truth will kill. ...more",3,Books,£26.80,£26.80,£0.00,In stock (12 available),0,https://books.toscrape.com/media/cache/8d/52/8d52227d29e03695ef755620078b7815.jpg,https://books.toscrape.com/catalogue/poisonous-max-revere-novels-3_627/index.html
One with You (Crossfire #5),Add a comment,81ef44fcc5f454df,"Gideon Cross. Falling in love with him was the easiest thing I've ever done. It happened instantly. Completely. Irrevocably.Marrying him was a dream come true. Staying married to him is the fight of my life. Love transforms. Ours is both a refuge from the storm and the most violent of tempests. Two damaged souls entwined as one.We have bared our deepest, ugliest secrets to Gideon Cross. Falling in love with him was the easiest thing I've ever done. It happened instantly. Completely. Irrevocably.Marrying him was a dream come true. Staying married to him is the fight of my life. Love transforms. Ours is both a refuge from the storm and the most violent of tempests. Two damaged souls entwined as one.We have bared our deepest, ugliest secrets to one another. Gideon is the mirror that reflects all my flaws ... and all the beauty I couldn't see. He has given me everything. Now, I must prove I can be the rock, the shelter for him that he is for me. Together, we could stand against those who work so viciously to come between us.But our greatest battle may lie within the very vows that give us strength. Committing to love was only the beginning. Fighting for it will either set us free ... or break us apart.Heartbreakingly and seductively poignant, One with You is the breathlessly awaited finale to the Crossfire® saga, the searing love story that has captivated millions of readers worldwide. ...more",4,Books,£15.71,£15.71,£0.00,In stock (12 available),0,https://books.toscrape.com/media/cache/98/f8/98f8b3354fc18ed6f42ff5c3f9b39056.jpg,https://books.toscrape.com/catalogue/one-with-you-crossfire-5_626/index.html
No Love Allowed (Dodge Cove #1),Young Adult,db84624b151cbe06,"It's all fun and parties until someone falls in love in this modern fairy tale from author Kate Evangelista.Caleb desperately needs a fake girlfriend. Either he attends a series of parties for his father’s law firm with a pretty girl on his arm, or he gets shipped off to Yale to start a future he’s not ready for and isn’t sure he wants. And sadly, the last unattached girl It's all fun and parties until someone falls in love in this modern fairy tale from author Kate Evangelista.Caleb desperately needs a fake girlfriend. Either he attends a series of parties for his father’s law firm with a pretty girl on his arm, or he gets shipped off to Yale to start a future he’s not ready for and isn’t sure he wants. And sadly, the last unattached girl in his social circle has just made the grievous mistake of falling in love with him. Fortunately, Didi, recently fired waitress and aspiring painter, is open to new experiences. As the summer ticks by in a whirl of lavish parties, there’s only one rule: They must not fall in love! ...more",4,Books,£54.65,£54.65,£0.00,In stock (12 available),0,https://books.toscrape.com/media/cache/41/e1/41e1fc6ac1122d77a6308544dba8c21e.jpg,https://books.toscrape.com/catalogue/no-love-allowed-dodge-cove-1_625/index.html
Murder at the 42nd Street Library (Raymond Ambler #1),Mystery,e7fe3bf2768602cf,"Murder at the 42nd Street Library opens with a murder in a second floor office of the iconic, beaux-arts flagship of the New York Public Library. Ray Ambler, the curator of the library's crime fiction collection, joins forces with NYPD homicide detective Mike Cosgrove in hopes of bringing a murderer to justice.In his search for the reasons behind the murder, Ambler uncover Murder at the 42nd Street Library opens with a murder in a second floor office of the iconic, beaux-arts flagship of the New York Public Library. Ray Ambler, the curator of the library's crime fiction collection, joins forces with NYPD homicide detective Mike Cosgrove in hopes of bringing a murderer to justice.In his search for the reasons behind the murder, Ambler uncovers hidden--and profoundly disturbing--relationships between visitors to the library. These include a celebrated mystery writer who has donated his papers to the library's crime fiction collection, that writer's missing daughter, a New York society woman with a hidden past, and one of Ambler's colleagues at the world-famous library. Those shocking revelations lead inexorably to the tragic and violent events that follow. ...more",4,Books,£54.36,£54.36,£0.00,In stock (12 available),0,https://books.toscrape.com/media/cache/19/74/19748437aac103dbdeb1918062728726.jpg,https://books.toscrape.com/catalogue/murder-at-the-42nd-street-library-raymond-ambler-1_624/index.html
Most Wanted,Mystery,c039f5aceb093537,"Lisa Scottoline delivers another searing, powerful blockbuster novel that explores hot-button issues within the framework of an intricately plotted thriller. When a woman and her husband, desperate for a baby, find themselves unable to conceive, they decide to take further steps. Since it is the husband who is infertile, the heroine decides to use a donor. And all seems to Lisa Scottoline delivers another searing, powerful blockbuster novel that explores hot-button issues within the framework of an intricately plotted thriller. When a woman and her husband, desperate for a baby, find themselves unable to conceive, they decide to take further steps. Since it is the husband who is infertile, the heroine decides to use a donor. And all seems to be well. Three months pass and she is happily pregnant. But a shocking revelation occurs when she discovers that a man arrested for a series of brutal murders is her donor - the biological father of the child she is carrying. Delving deeper to uncover the truth, the heroine must face her worst fears, and confront a terrifying truth. Most Wanted is sure to be Lisa Scottoline's most discussed, bestselling novel yet. ...more",3,Books,£35.28,£35.28,£0.00,In stock (12 available),0,https://books.toscrape.com/media/cache/fa/b5/fab5e650b19b76c5f5d1ce3a626376b1.jpg,https://books.toscrape.com/catalogue/most-wanted_623/index.html
"Love, Lies and Spies",Historical Fiction,9546d537fbf99eb6,"Juliana Telford is not your average nineteenth-century young lady. She’s much more interested in researching ladybugs than marriage, fashionable dresses, or dances. So when her father sends her to London for a season, she’s determined not to form any attachments. Instead, she plans to secretly publish their research.Spencer Northam is not the average young gentleman of lei Juliana Telford is not your average nineteenth-century young lady. She’s much more interested in researching ladybugs than marriage, fashionable dresses, or dances. So when her father sends her to London for a season, she’s determined not to form any attachments. Instead, she plans to secretly publish their research.Spencer Northam is not the average young gentleman of leisure he appears. He is actually a spy for the War Office, and is more focused on acing his first mission than meeting eligible ladies. Fortunately, Juliana feels the same, and they agree to pretend to fall for each other. Spencer can finally focus, until he is tasked with observing Juliana’s traveling companions . . . and Juliana herself. ...more",2,Books,£20.55,£20.55,£0.00,In stock (12 available),0,https://books.toscrape.com/media/cache/5c/19/5c19785278eaa6bf984ce6659847abc3.jpg,https://books.toscrape.com/catalogue/love-lies-and-spies_622/index.html
How to Speak Golf: An Illustrated Guide to Links Lingo,Default,b978c9852cde91bd,"From ace to zinger, How to Speak Golf includes over 125 golf terms paired with charming and clever illustrations that decode the words and phrases that fly around a golf course. Clubhouse Chatter sections are sprinkled throughout where you'll learn about everything from the origins of golf, the worst courses and biggest sand bunkers in the world, to the reason why there ar From ace to zinger, How to Speak Golf includes over 125 golf terms paired with charming and clever illustrations that decode the words and phrases that fly around a golf course. Clubhouse Chatter sections are sprinkled throughout where you'll learn about everything from the origins of golf, the worst courses and biggest sand bunkers in the world, to the reason why there are so many bird references in golf terminology, a history of famous holes-in-one, and much, much more!Some of the terms included in the book are:-Army golf: The inconsistent hitting of the ball from one side of the fairway to the other. (Think: Left, right, left.)-Cabbage: The worst of the rough. (Also known as ""Spinach"" or ""Lettuce."" Whatever you call it, this is a salad to be avoided.)-Ham and egg: When two players on a team pair well, with one player excelling whenever the other falters.-Velcro: Greens that are slow, where it seems like the ball sticks to the grass.A perfect blend of funny anecdotes and fascinating bits of history and trivia, this is the perfect gift book to have you talking like a master whether you're a pro, a lifelong fan, or a novice on the greens. ...more",5,Books,£58.32,£58.32,£0.00,In stock (12 available),0,https://books.toscrape.com/media/cache/43/19/4319716fa8ee2c315d07dc3c9c6762d2.jpg,https://books.toscrape.com/catalogue/how-to-speak-golf-an-illustrated-guide-to-links-lingo_621/index.html
