Название,Категория,UPC (Айди),Описание,Рейтинг,Тип продукта,Цена без налога,Цена с налогом:,Налог,Наличие,Кол-во отзывов,Картинка,Ссылка
The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,Nonfiction,6a57286a8890d8c5,"More than fifty years ago, John Coltrane drew the twelve musical notes in a circle and connected them by straight lines, forming a five-pointed star. Inspired by Einstein, Coltrane had put physics and geometry at the core of his music. Physicist and jazz musician Stephon Alexander returns the favor, using jazz to answer physics’ most vexing questions about the past and fut More than fifty years ago, John Coltrane drew the twelve musical notes in a circle and connected them by straight lines, forming a five-pointed star. Inspired by Einstein, Coltrane had put physics and geometry at the core of his music. Physicist and jazz musician Stephon Alexander returns the favor, using jazz to answer physics’ most vexing questions about the past and future of the universe.Following the great minds that first drew the links between music and physics—a list including Pythagoras, Kepler, Newton, Einstein, and Rakim—The Jazz of Physics revisits the ancient realm where music, physics, and the cosmos were one. This cosmological journey accompanies Alexander’s own tale of struggling to reconcile his passion for music and physics, from taking music lessons as a boy in the Bronx to studying theoretical physics at Imperial College, London’s inner sanctum of string theory. Playing the saxophone and improvising with equations, Alexander uncovered the connection between the fundamental waves that make up sound and the fundamental waves that make up everything else. As he reveals, the ancient poetic idea of the “music of the spheres,” taken seriously, clarifies confounding issues in physics.Whether you are more familiar with Brian Greene or Brian Eno, John Coltrane or John Wheeler, the Five Percent Nation or why the universe is less than five percent visible, there is a new discovery on every page. Covering the entire history of the universe from its birth to its fate, its structure on the smallest and largest scales, The Jazz of Physics will fascinate and inspire anyone interested in the mysteries of our universe, music, and life itself. ...more",3,Books,£38.71,£38.71,£0.00,In stock (4 available),0,https://books.toscrape.com/media/cache/f3/d1/f3d18f7fa858139e133fe4809d3827b5.jpg,https://books.toscrape.com/catalogue/the-jazz-of-physics-the-secret-link-between-music-and-the-structure-of-the-universe_350/index.html
The Hunger Games (The Hunger Games #1),Default,6d2f70d9424f41a1,"Winning will make you famous. Losing means certain death.The nation of Panem, formed from a post-apocalyptic North America, is a country that consists of a wealthy Capitol region surrounded by 12 poorer districts. Early in its history, a rebellion led by a 13th district against the Capitol resulted in its destruction and the creation of an annual televised event known as t Winning will make you famous. Losing means certain death.The nation of Panem, formed from a post-apocalyptic North America, is a country that consists of a wealthy Capitol region surrounded by 12 poorer districts. Early in its history, a rebellion led by a 13th district against the Capitol resulted in its destruction and the creation of an annual televised event known as the Hunger Games. In punishment, and as a reminder of the power and grace of the Capitol, each district must yield one boy and one girl between the ages of 12 and 18 through a lottery system to participate in the games. The 'tributes' are chosen during the annual Reaping and are forced to fight to the death, leaving only one survivor to claim victory.When 16-year-old Katniss's young sister, Prim, is selected as District 12's female representative, Katniss volunteers to take her place. She and her male counterpart Peeta, are pitted against bigger, stronger representatives, some of whom have trained for this their whole lives. , she sees it as a death sentence. But Katniss has been close to death before. For her, survival is second nature. ...more",5,Books,£29.85,£29.85,£0.00,In stock (4 available),0,https://books.toscrape.com/media/cache/4e/9d/4e9de73d08f8c0b1b6ea859a93f1aa31.jpg,https://books.toscrape.com/catalogue/the-hunger-games-the-hunger-games-1_349/index.html
The Hound of the Baskervilles (Sherlock Holmes #5),Classics,6587f46697fc4443,"Holmes and Watson are faced with their most terrifying case yet. The legend of the devil-beast that haunts the moors around the Baskerville family's home warns the descendants of that ancient clan never to venture out in those dark hours when the power of evil is exalted. Now, the most recent Baskerville, Sir Charles, is dead and the footprints of a giant hound have been f Holmes and Watson are faced with their most terrifying case yet. The legend of the devil-beast that haunts the moors around the Baskerville family's home warns the descendants of that ancient clan never to venture out in those dark hours when the power of evil is exalted. Now, the most recent Baskerville, Sir Charles, is dead and the footprints of a giant hound have been found near his body. Will the new heir meet the same fate? ...more",2,Books,£14.82,£14.82,£0.00,In stock (4 available),0,https://books.toscrape.com/media/cache/9d/fe/9dfe2a73c6a1a1c09927c904de641ebf.jpg,https://books.toscrape.com/catalogue/the-hound-of-the-baskervilles-sherlock-holmes-5_348/index.html
The Gunning of America: Business and the Making of American Gun Culture,Nonfiction,45033bdf3d9ed158,"Americans have always loved guns. This special bond was forged during the American Revolution and sanctified by the Second Amendment. It is because of this exceptional relationship that American civilians are more heavily armed than the citizens of any other nation.Or so we’re told.In The Gunning of America, historian Pamela Haag overturns this conventional wisdom. America Americans have always loved guns. This special bond was forged during the American Revolution and sanctified by the Second Amendment. It is because of this exceptional relationship that American civilians are more heavily armed than the citizens of any other nation.Or so we’re told.In The Gunning of America, historian Pamela Haag overturns this conventional wisdom. American gun culture, she argues, developed not because the gun was exceptional, but precisely because it was not: guns proliferated in America because throughout most of the nation’s history, they were perceived as an unexceptional commodity, no different than buttons or typewriters.Focusing on the history of the Winchester Repeating Arms Company, one of the most iconic arms manufacturers in America, Haag challenges many basic assumptions of how and when America became a gun culture. Under the leadership of Oliver Winchester and his heirs, the company used aggressive, sometimes ingenious sales and marketing techniques to create new markets for their product. Guns have never “sold themselves”; rather, through advertising and innovative distribution campaigns, the gun industry did. Through the meticulous examination of gun industry archives, Haag challenges the myth of a primal bond between Americans and their firearms. Over the course of its 150 year history, the Winchester Repeating Arms Company sold over 8 million guns. But Oliver Winchester—a shirtmaker in his previous career—had no apparent qualms about a life spent arming America. His daughter-in-law Sarah Winchester was a different story. Legend holds that Sarah was haunted by what she considered a vast blood fortune, and became convinced that the ghosts of rifle victims were haunting her. She channeled much of her inheritance, and her conflicted conscience, into a monstrous estate now known as the Winchester Mystery House, where she sought refuge from this ever-expanding army of phantoms.In this provocative and deeply-researched work of narrative history, Haag fundamentally revises the history of arms in America, and in so doing explodes the clichés that have created and sustained our lethal gun culture. ...more",4,Books,£16.81,£16.81,£0.00,In stock (4 available),0,https://books.toscrape.com/media/cache/e2/23/e223db017107fcccf532e5fe753f307d.jpg,https://books.toscrape.com/catalogue/the-gunning-of-america-business-and-the-making-of-american-gun-culture_347/index.html
The Geography of Bliss: One Grump's Search for the Happiest Places in the World,Nonfiction,c65ee14957c0fa5c,"Weiner spent a decade as a foreign correspondent reporting from such discontented locales as Iraq, Afghanistan, and Indonesia. Unhappy people living in profoundly unstable states, he notes, inspire pathos and make for good copy, but not for good karma. So Weiner, admitted grump and self-help book aficionado, undertook a year's research to travel the globe, looking for the Weiner spent a decade as a foreign correspondent reporting from such discontented locales as Iraq, Afghanistan, and Indonesia. Unhappy people living in profoundly unstable states, he notes, inspire pathos and make for good copy, but not for good karma. So Weiner, admitted grump and self-help book aficionado, undertook a year's research to travel the globe, looking for the ""unheralded happy places."" The result is this book, equal parts laugh-out-loud funny and philosophical, a journey into both the definition of and the destination for true contentment.Apparently, the happiest places on earth include, somewhat unexpectedly, Iceland, Bhutan, and India. Weiner also visits the country deemed most malcontent, Moldova, and finds real merit in the claim.But the question remains: What makes people happy? Is it the freedom of the West or the myriad restrictions of Singapore? The simple ashrams of India or the glittering shopping malls of Qatar?From the youthful drunkenness of Iceland to the despond of Slough, a sad but resilient town in Heathrow's flight path, Weiner offers wry yet profound observations about the way people relate to circumstance and fate.Both revealing and inspirational, perhaps the best thing about this hilarious trip across four continents is that for the reader, the ""geography of bliss"" is wherever they happen to find themselves while reading it. ...more",2,Books,£28.23,£28.23,£0.00,In stock (4 available),0,https://books.toscrape.com/media/cache/fd/51/fd513e918a0b34fb08bc67d1d7065e40.jpg,https://books.toscrape.com/catalogue/the-geography-of-bliss-one-grumps-search-for-the-happiest-places-in-the-world_346/index.html
The Demonists (Demonist #1),Fantasy,ff2dffba388d9922,"There is more to our world than meets the eye—darker things, crueler things. Exorcist John Fogg and his wife, psychic medium Theodora Knight, know what lurks in the shadows. But even they’re not prepared for the worst Hell has to offer... It was supposed to be a simple exorcism, a publicity stunt to firmly establish John and Theodora’s thriving paranormal investigation em There is more to our world than meets the eye—darker things, crueler things. Exorcist John Fogg and his wife, psychic medium Theodora Knight, know what lurks in the shadows. But even they’re not prepared for the worst Hell has to offer...   It was supposed to be a simple exorcism, a publicity stunt to firmly establish John and Theodora’s thriving paranormal investigation empire in the public eye. But something went wrong, leading to an on-air massacre that unleashed a malicious host of demons and left Theodora catatonic, possessed by countless spirits.   John sets out on a desperate quest to find a cure for his wife, but his obsession brings him face-to-face with an even more terrifying problem: Theodora’s possession is only one piece of a deadly plot that is threatening the entire world. Because an ancient evil is about to make Earth its battlefield—and without John and Theodora’s intervention, there is no chance for salvation... ...more",2,Books,£52.11,£52.11,£0.00,In stock (4 available),0,https://books.toscrape.com/media/cache/be/f8/bef8aac75369fc2211515cd4c76d3518.jpg,https://books.toscrape.com/catalogue/the-demonists-demonist-1_345/index.html
"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",Sequential Art,df53c2948b32bde3,"On her sixteenth birthday, orphan Himari Momochi inherits her ancestral estate that she’s never seen. Momochi House exists on the barrier between the human and spiritual realms, and Himari is meant to act as guardian between the two worlds. But on the day she moves in, she finds three handsome squatters already living in the house, and one seems to have already taken over On her sixteenth birthday, orphan Himari Momochi inherits her ancestral estate that she’s never seen. Momochi House exists on the barrier between the human and spiritual realms, and Himari is meant to act as guardian between the two worlds. But on the day she moves in, she finds three handsome squatters already living in the house, and one seems to have already taken over her role! ...more",2,Books,£27.88,£27.88,£0.00,In stock (4 available),0,https://books.toscrape.com/media/cache/20/99/20995345e7a87cdfb4503283ae991e84.jpg,https://books.toscrape.com/catalogue/the-demon-prince-of-momochi-house-vol-4-the-demon-prince-of-momochi-house-4_344/index.html
The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),Thriller,9c4d061c1e2fe6bf,"The award-winning author of Valhalla brings back archaeologist Lexy Vaughan and retired Air Force officer Steve Macaulay, as they race to save a priceless discovery from disappearing forever.… One of the greatest archaeological finds of all time, Peking Man, the 780,000-year-old remains of our earliest known human ancestor, disappeared during World War II from a cargo shi The award-winning author of Valhalla brings back archaeologist Lexy Vaughan and retired Air Force officer Steve Macaulay, as they race to save a priceless discovery from disappearing forever.…   One of the greatest archaeological finds of all time, Peking Man, the 780,000-year-old remains of our earliest known human ancestor, disappeared during World War II from a cargo ship bound for America.   Now the Chinese government is fighting to keep a new religion from taking hold—a faith based on the belief that Peking Man is God. And they dispatch ruthless operatives to find and destroy the world’s most priceless fossil.   But the U.S. government has its own team on the hunt. From the mountains of Bavaria to the jungles of Central America and across the vast Pacific, Professor Barnaby Finchem, his brilliant protégé, Lexy Vaughan, and pilot Steve Macaulay will brave the wrath of nature and of man to win a race against unbridled tyranny.… ...more",3,Books,£59.71,£59.71,£0.00,In stock (4 available),0,https://books.toscrape.com/media/cache/8d/1f/8d1f11673fbe46f47f27b9a4c8efbf8a.jpg,https://books.toscrape.com/catalogue/the-bone-hunters-lexy-vaughan-steven-macaulay-2_343/index.html
The Beast (Black Dagger Brotherhood #14),Fantasy,8930013d06942df1,"Rhage and Mary return in a new novel of the Black Dagger Brotherhood, a series “so popular, I don’t think there’s a reader today who hasn’t at least heard of [it]” (USA Today).Nothing is as it used to be for the Black Dagger Brotherhood. After avoiding war with the Shadows, alliances have shifted and lines have been drawn. The slayers of the Lessening Society are stronger Rhage and Mary return in a new novel of the Black Dagger Brotherhood, a series “so popular, I don’t think there’s a reader today who hasn’t at least heard of [it]” (USA Today).Nothing is as it used to be for the Black Dagger Brotherhood. After avoiding war with the Shadows, alliances have shifted and lines have been drawn. The slayers of the Lessening Society are stronger than ever, preying on human weakness to acquire more money, more weapons, more power. But as the Brotherhood readies for an all-out attack on them, one of their own fights a battle within himself…For Rhage, the Brother with the biggest appetites, but also the biggest heart, life was supposed to be perfect—or at the very least, perfectly enjoyable. Mary, his beloved shellan, is by his side and his King and his brothers are thriving. But Rhage can’t understand—or control—the panic and insecurity that plague him…And that terrifies him—as well as distances him from his mate. After suffering mortal injury in battle, Rhage must reassess his priorities—and the answer, when it comes to him, rocks his world...and Mary’s. But Mary is on a journey of her own, one that will either bring them closer together or cause a split that neither will recover from... ...more",5,Books,£46.08,£46.08,£0.00,In stock (4 available),0,https://books.toscrape.com/media/cache/d4/76/d4761761d26eb7fe1ba0a9480913a8ca.jpg,https://books.toscrape.com/catalogue/the-beast-black-dagger-brotherhood-14_342/index.html
Some Women,Womens Fiction,31f5bbf4974d29c9,"An engrossing and thought provoking novel that examines the intricacies of marriage, friendship, and the power of unexpected connections…Annabel Ford has everything under control, devoting her time to her twin five-year-old boys and to keeping her household running seamlessly. So when her husband of a decade announces that he’s leaving her, without warning, she’s blindside An engrossing and thought provoking novel that examines the intricacies of marriage, friendship, and the power of unexpected connections…Annabel Ford has everything under control, devoting her time to her twin five-year-old boys and to keeping her household running seamlessly. So when her husband of a decade announces that he’s leaving her, without warning, she’s blindsided. And suddenly her world begins to unravel.Single mother Piper Whitley has always done her best to balance it all—raising her daughter Fern by herself and advancing her career as a crime reporter. Only now that she’s finally met the man of her dreams, Fern’s absentee father arrives on the scene and throws everything into a tailspin.Married to the heir of a thriving media conglomerate, Mackenzie Mead has many reasons to count her blessings. But with an imperious mother-in-law—who’s also her boss—and a husband with whom she can no longer seem to connect, something has to give.On the surface, these three women may not have much in common. Yet when their lives are thrust together and unlikely friendships are formed—at a time when they all need someone to lean on—Annabel, Piper, and Mackenzie band together to help each navigate their new realities. ...more",5,Books,£13.73,£13.73,£0.00,In stock (4 available),0,https://books.toscrape.com/media/cache/2f/71/2f710e4c53d98e47b73e4d34702a6751.jpg,https://books.toscrape.com/catalogue/some-women_341/index.html
