Название,Категория,UPC (Айди),Описание,Рейтинг,Тип продукта,Цена без налога,Цена с налогом:,Налог,Наличие,Кол-во отзывов,Картинка,Ссылка
"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",Sequential Art,276dc716b1da8899,"A being who has existed since the beginning of the universe, Dream of the Endless rules over the realm of dreams. In THE DOLL’S HOUSE, after a decades-long imprisonment, the Sandman has returned to find that a few dreams and nightmares have escaped to reality. Looking to recapture his lost possessions, Morpheus ventures to the human plane only to learn that a woman named R A being who has existed since the beginning of the universe, Dream of the Endless rules over the realm of dreams. In THE DOLL’S HOUSE, after a decades-long imprisonment, the Sandman has returned to find that a few dreams and nightmares have escaped to reality. Looking to recapture his lost possessions, Morpheus ventures to the human plane only to learn that a woman named Rose Walker has inadvertently become a dream vortex and threatens to rip apart his world. Now as Morpheus takes on the last escaped nightmare at a serial killers convention, the Lord of Dreams must mercilessly murder Rose or risk the destruction of his entire kingdom.Collecting issues #9-16, this new edition of THE DOLL’S HOUSE features the improved production values and coloring from the Absolute Edition. ...more",1,Books,£54.81,£54.81,£0.00,In stock (2 available),0,https://books.toscrape.com/media/cache/b3/48/b3481a7849a7d98131ced57476bb2f26.jpg,https://books.toscrape.com/catalogue/the-sandman-vol-2-the-dolls-house-the-sandman-volumes-2_110/index.html
The Course of Love,Fiction,f3c76b53b239f511,"The long-awaited and beguiling second novel from Alain de Botton that tracks the beautifully complicated arc of a romantic partnership, from the internationally bestselling author of On Love and How Proust Can Change Your Life.We all know the headiness and excitement of the early days of love. But what comes after? In Edinburgh, a couple, Rabih and Kirsten, fall in love. T The long-awaited and beguiling second novel from Alain de Botton that tracks the beautifully complicated arc of a romantic partnership, from the internationally bestselling author of On Love and How Proust Can Change Your Life.We all know the headiness and excitement of the early days of love. But what comes after? In Edinburgh, a couple, Rabih and Kirsten, fall in love. They get married, they have children—but no long-term relationship is as simple as “happily ever after.” The Course of Love is a novel that explores what happens after the birth of love, what it takes to maintain love, and what happens to our original ideals under the pressures of an average existence. You experience, along with Rabih and Kirsten, the first flush of infatuation, the effortlessness of falling into romantic love, and the course of life thereafter. Interwoven with their story and its challenges is an overlay of philosophy—an annotation and a guide to what we are reading.This is a Romantic novel in the true sense, one interested in exploring how love can survive and thrive in the long term. The result is a sensory experience—fictional, philosophical, psychological—that urges us to identify deeply with these characters, and to reflect on his and her own experiences in love. Fresh, visceral, and utterly compelling, The Course of Love is a provocative and life-affirming novel for everyone who believes in love. ...more",3,Books,£16.78,£16.78,£0.00,In stock (2 available),0,https://books.toscrape.com/media/cache/c9/b9/c9b9ce0ea36cc737d1693ac89c5d0361.jpg,https://books.toscrape.com/catalogue/the-course-of-love_109/index.html
Sugar Rush (Offensive Line #2),Sports and Games,ce42e3de94226b2b,"Colt Avery is on fire. Dubbed one of the NFL's best kept secrets, he's in the spotlight for the first time in his career. Women want him, coaches are courting him, and his Kansas cornfield good looks are too good not to be shared. His face is everywhere; TV, magazines, billboards. The entire world is in love with him. Everyone wants a piece of him.Everyone but Lilly Hendri Colt Avery is on fire. Dubbed one of the NFL's best kept secrets, he's in the spotlight for the first time in his career. Women want him, coaches are courting him, and his Kansas cornfield good looks are too good not to be shared. His face is everywhere; TV, magazines, billboards. The entire world is in love with him. Everyone wants a piece of him.Everyone but Lilly Hendricks.Lilly grew up in L.A. where pretty faces are a dime a dozen. She's seen first hand what happens when you get swept up in the whirlwind of fame and fortune; you get dropped on your ass, and there's no one there to help you up. She stays away from the flashbulbs, avoiding the limelight, perfectly content to be recognized for her cupcakes and her karaoke skills, nothing more.But Colt isn't easy to say no to, especially when he refuses to go away no matter how many times Lilly tells him to. He's addicted to her baking. To her beauty. To her bark that's almost as sexy as her bite, and he's not going anywhere until she gives him a chance. No matter what it costs him.Fame is a rush, but falling in love?That sh#t is sweet as sugar. ...more",1,Books,£24.42,£24.42,£0.00,In stock (2 available),0,https://books.toscrape.com/media/cache/10/65/106598cd8f3437c26a92cbda0a5a08bb.jpg,https://books.toscrape.com/catalogue/sugar-rush-offensive-line-2_108/index.html
"Saga, Volume 2 (Saga (Collected Editions) #2)",Sequential Art,9189fd009df41d0e,"From award-winning writer BRIAN K. VAUGHAN (Pride of Baghdad, Ex Machina) and critically acclaimed artist FIONA STAPLES (Mystery Society, Done to Death), SAGA is sweeping tale of one young family fighting to find their place in the universe. Thanks to her star-crossed parents Marko and Alana, newborn baby Hazel has already survived lethal assassins, rampaging armies, and h From award-winning writer BRIAN K. VAUGHAN (Pride of Baghdad, Ex Machina) and critically acclaimed artist FIONA STAPLES (Mystery Society, Done to Death), SAGA is sweeping tale of one young family fighting to find their place in the universe. Thanks to her star-crossed parents Marko and Alana, newborn baby Hazel has already survived lethal assassins, rampaging armies, and horrific monsters, but in the cold vastness of outer space, the little girl encounters her strangest adventure yet... grandparents.Collects Saga issues #7-12 ...more",3,Books,£11.75,£11.75,£0.00,In stock (2 available),0,https://books.toscrape.com/media/cache/bd/1e/bd1e9e86b838676121bc4954ab40712a.jpg,https://books.toscrape.com/catalogue/saga-volume-2-saga-collected-editions-2_107/index.html
"Run, Spot, Run: The Ethics of Keeping Pets",Philosophy,b0e479be03911916,"A life shared with pets brings many emotions. We feel love for our companions, certainly, and happiness at the thought that we’re providing them with a safe, healthy life. But there’s another emotion, less often acknowledged, that can be nearly as powerful: guilt. When we see our cats gazing wistfully out the window, or watch a goldfish swim lazy circles in a bowl, we can’ A life shared with pets brings many emotions. We feel love for our companions, certainly, and happiness at the thought that we’re providing them with a safe, healthy life. But there’s another emotion, less often acknowledged, that can be nearly as powerful: guilt. When we see our cats gazing wistfully out the window, or watch a goldfish swim lazy circles in a bowl, we can’t help but wonder: are we doing the right thing, keeping these independent beings locked up, subject to our control? Is keeping pets actually good for the pets themselves?   That’s the question that animates Jessica Pierce’s powerful Run, Spot, Run. A lover of pets herself (including, over the years, dogs, cats, fish, rats, hermit crabs, and more), Pierce understands the joys that pets bring us. But she also refuses to deny the ambiguous ethics at the heart of the relationship, and through a mix of personal stories, philosophical reflections, and scientifically informed analyses of animal behavior and natural history, she puts pet-keeping to the test. Is it ethical to keep pets at all? Are some species more suited to the relationship than others? Are there species one should never attempt to own? And are there ways that we can improve our pets’ lives, so that we can be confident that we are giving them as much as they give us?   Deeply empathetic, yet rigorous and unflinching in her thinking, Pierce has written a book that is sure to help any pet owner, unsettling assumptions but also giving them the knowledge to build deeper, better relationships with the animals with whom they’ve chosen to share their lives. ...more",1,Books,£20.02,£20.02,£0.00,In stock (2 available),0,https://books.toscrape.com/media/cache/8c/bf/8cbf4667b5798cb8195f1e126ddd6a5c.jpg,https://books.toscrape.com/catalogue/run-spot-run-the-ethics-of-keeping-pets_106/index.html
New Moon (Twilight #2),Young Adult,6fa3ea52c8e31e06,"Also see: Alternate Cover Editions for this ISBN [ACE] ACE #1 I knew we were both in mortal danger. Still, in that instant, I felt well. Whole. I could feel my heart racing in my chest, the blood pulsing hot and fast through my veins again. My lungs filled deep with the sweet scent that came off his skin. It was like there had never been any hole in my chest. I was perfe Also see: Alternate Cover Editions for this ISBN [ACE] ACE #1 I knew we were both in mortal danger. Still, in that instant, I felt well. Whole. I could feel my heart racing in my chest, the blood pulsing hot and fast through my veins again. My lungs filled deep with the sweet scent that came off his skin. It was like there had never been any hole in my chest. I was perfect - not healed, but as if there had never been a wound in the first place.LEGIONS OF READERS ARE HUNGRY FOR MORE. GIVE IN TO TEMPTATION... ...more",4,Books,£12.86,£12.86,£0.00,In stock (2 available),0,https://books.toscrape.com/media/cache/dc/d6/dcd6ccbed1f8003d5bf53e2791c5abe7.jpg,https://books.toscrape.com/catalogue/new-moon-twilight-2_105/index.html
Life,Music,637e5a45062aa548,"With the Rolling Stones, Keith Richards created the riffs, the lyrics and the songs that roused the world, and over four decades he lived the original rock and roll life. Now, at last, the man himself tells us the story of life in the crossfire hurricane.",5,Books,£31.58,£31.58,£0.00,In stock (2 available),0,https://books.toscrape.com/media/cache/9b/61/9b6155b8013ed9e05ef8a85b4117165b.jpg,https://books.toscrape.com/catalogue/life_104/index.html
Kindle Paperwhite User's Guide,Nonfiction,fb495f9f9015a772,Kindle Paperwhite User's Guide,3,Books,£34.00,£34.00,£0.00,In stock (2 available),0,https://books.toscrape.com/media/cache/06/71/0671e3db3053c0dc22122eda29d6734c.jpg,https://books.toscrape.com/catalogue/kindle-paperwhite-users-guide_103/index.html
H is for Hawk,Nonfiction,b6d3f4f4ee1f6069,"When Helen Macdonald's father died suddenly on a London street, she was devastated. An experienced falconer, Helen had never before been tempted to train one of the most vicious predators, the goshawk, but in her grief, she saw that the goshawk's fierce and feral temperament mirrored her own. Resolving to purchase and raise the deadly creature as a means to cope with her l When Helen Macdonald's father died suddenly on a London street, she was devastated. An experienced falconer, Helen had never before been tempted to train one of the most vicious predators, the goshawk, but in her grief, she saw that the goshawk's fierce and feral temperament mirrored her own. Resolving to purchase and raise the deadly creature as a means to cope with her loss, she adopted Mabel, and turned to the guidance of The Once and Future King author T.H. White's chronicle The Goshawk to begin her challenging endeavor. Projecting herself ""in the hawk's wild mind to tame her"" tested the limits of Macdonald's humanity and changed her life.Heart-wrenching and humorous, this book is an unflinching account of bereavement and a unique look at the magnetism of an extraordinary beast, with a parallel examination of a legendary writer's eccentric falconry. Obsession, madness, memory, myth, and history combine to achieve a distinctive blend of nature writing and memoir from an outstanding literary innovator. ...more",5,Books,£57.42,£57.42,£0.00,In stock (2 available),0,https://books.toscrape.com/media/cache/14/00/140096c16c6e0b5d6df9d19f9493e8a5.jpg,https://books.toscrape.com/catalogue/h-is-for-hawk_102/index.html
Girl Online On Tour (Girl Online #2),Young Adult,97b8f130d32e9f4e,"The sequel to the number-one bestseller Girl Online. Penny joins her rock-star boyfriend, Noah, on his European music tour.Penny's bags are packed.When Noah invites Penny on his European music tour, she can't wait to spend time with her rock-god-tastic boyfriend.But, between Noah's jam-packed schedule, less-than-welcoming bandmates and threatening messages from jealous fan The sequel to the number-one bestseller Girl Online. Penny joins her rock-star boyfriend, Noah, on his European music tour.Penny's bags are packed.When Noah invites Penny on his European music tour, she can't wait to spend time with her rock-god-tastic boyfriend.But, between Noah's jam-packed schedule, less-than-welcoming bandmates and threatening messages from jealous fans, Penny wonders whether she's really cut out for life on tour. She can't help but miss her family, her best friend Elliot . . . and her blog, Girl Online.Can Penny learn to balance life and love on the road, or will she lose everything in pursuit of the perfect summer? ...more",1,Books,£53.47,£53.47,£0.00,In stock (2 available),0,https://books.toscrape.com/media/cache/5a/36/5a36c880b8762469cd3d67dc05427128.jpg,https://books.toscrape.com/catalogue/girl-online-on-tour-girl-online-2_101/index.html
