Название,Категория,UPC (Айди),Описание,Рейтинг,Тип продукта,Цена без налога,Цена с налогом:,Налог,Наличие,Кол-во отзывов,Картинка,Ссылка
The Girl with All the Gifts,Horror,92dcc54a27107a37,"Melanie is a very special girl. Dr. Caldwell calls her ""our little genius.""Every morning, Melanie waits in her cell to be collected for class. When they come for her, Sergeant Parks keeps his gun pointing at her while two of his people strap her into the wheelchair. She thinks they don't like her. She jokes that she won't bite, but they don't laugh.Melanie loves school. Sh Melanie is a very special girl. Dr. Caldwell calls her ""our little genius.""Every morning, Melanie waits in her cell to be collected for class. When they come for her, Sergeant Parks keeps his gun pointing at her while two of his people strap her into the wheelchair. She thinks they don't like her. She jokes that she won't bite, but they don't laugh.Melanie loves school. She loves learning about spelling and sums and the world outside the classroom and the children's cells. She tells her favorite teacher all the things she'll do when she grows up. Melanie doesn't know why this makes Miss Justineau look sad. ...more",3,Books,£49.47,£49.47,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/9a/91/9a911066cb404976bcc25dbc8817432a.jpg,https://books.toscrape.com/catalogue/the-girl-with-all-the-gifts_250/index.html
The Girl Who Played with Fire (Millennium Trilogy #2),Default,bfa9cb304075d3e8,"Mikael Blomkvist, crusading journalist and publisher of the magazine Millennium, has decided to run a story that will expose an extensive sex trafficking operation between Eastern Europe and Sweden, implicating well-known and highly placed members of Swedish society, business, and government.But he has no idea just how explosive the story will be until, on the eve of publi Mikael Blomkvist, crusading journalist and publisher of the magazine Millennium, has decided to run a story that will expose an extensive sex trafficking operation between Eastern Europe and Sweden, implicating well-known and highly placed members of Swedish society, business, and government.But he has no idea just how explosive the story will be until, on the eve of publication, the two investigating reporters are murdered. And even more shocking for Blomkvist: the fingerprints found on the murder weapon belong to Lisbeth Salander—the troubled, wise-beyond-her-years genius hacker who came to his aid in The Girl with the Dragon Tattoo, and who now becomes the focus and fierce heart of The Girl Who Played with Fire.As Blomkvist, alone in his belief in Salander’s innocence, plunges into an investigation of the slayings, Salander herself is drawn into a murderous hunt in which she is the prey, and which compels her to revisit her dark past in an effort to settle with it once and for all. ...more",2,Books,£22.14,£22.14,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/21/7f/217f8cd244c5dfbd2ed860695694f545.jpg,https://books.toscrape.com/catalogue/the-girl-who-played-with-fire-millennium-trilogy-2_249/index.html
The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),Add a comment,8f5d16a5a9bd58b2,"The stunning third and final novel in Stieg Larsson's internationally best-selling trilogy.Lisbeth Salander - the heart of Larsson's two previous novels - lies in critical condition, a bullet wound to her head, in the intensive care unit of a Swedish city hospital. She's fighting for her life in more ways than one: if and when she recovers, she'll be taken back to Stockhol The stunning third and final novel in Stieg Larsson's internationally best-selling trilogy.Lisbeth Salander - the heart of Larsson's two previous novels - lies in critical condition, a bullet wound to her head, in the intensive care unit of a Swedish city hospital. She's fighting for her life in more ways than one: if and when she recovers, she'll be taken back to Stockholm to stand trial for three murders. With the help of her friend, journalist Mikael Blomkvist, she will not only have to prove her innocence, but also identify and denounce those in authority who have allowed the vulnerable, like herself, to suffer abuse and violence. And, on her own, she will plot revenge - against the man who tried to kill her, and the corrupt government institutions that very nearly destroyed her life.Once upon a time, she was a victim. Now Salander is fighting back.~from the jacket ...more",1,Books,£57.48,£57.48,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/fb/c5/fbc5ed73ca9452af655115c7bd006e83.jpg,https://books.toscrape.com/catalogue/the-girl-who-kicked-the-hornets-nest-millennium-trilogy-3_248/index.html
The Exiled,Mystery,dd003e904727281a,"Can anyone ever truly outrun his past?Back in the 1980s, Wes Raney was an ambitious New York City Narcotics Detective with a growing drug habit of his own. While working undercover on a high-risk case, he made decisions that ultimately cost him not only his career, but also his family. Disgraced, Raney fled-but history is finally catching up with him.Now in his early forti Can anyone ever truly outrun his past?Back in the 1980s, Wes Raney was an ambitious New York City Narcotics Detective with a growing drug habit of his own. While working undercover on a high-risk case, he made decisions that ultimately cost him not only his career, but also his family. Disgraced, Raney fled-but history is finally catching up with him.Now in his early forties, Raney has been living in exile, the sole homicide investigator covering a two-hundred-mile stretch of desert in New Mexico. His solitude is his salvation-but it ends when a brutal drug deal gone wrong results in a triple murder. Staged in a locked underground bunker, the crime reawakens Raney's haunted and violent past.From the vast, unforgiving landscape of the American west to the mean streets of New York, The Exiled is at once a riveting murder mystery and a brilliant portrait of a man on the run from himself, an unforgettable thriller that is ""impossible to put down"" (Frank Bill). ...more",3,Books,£43.45,£43.45,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/dd/29/dd29147b962e4480491cac5bce41e4e4.jpg,https://books.toscrape.com/catalogue/the-exiled_247/index.html
"The End of Faith: Religion, Terror, and the Future of Reason",Add a comment,b3f2bc2cefb35f05,"In The End of Faith, Sam Harris delivers a startling analysis of the clash between reason and religion in the modern world. He offers a vivid, historical tour of our willingness to suspend reason in favor of religious beliefs—even when these beliefs inspire the worst human atrocities. While warning against the encroachment of organized religion into world politics, Harris In The End of Faith, Sam Harris delivers a startling analysis of the clash between reason and religion in the modern world. He offers a vivid, historical tour of our willingness to suspend reason in favor of religious beliefs—even when these beliefs inspire the worst human atrocities. While warning against the encroachment of organized religion into world politics, Harris draws on insights from neuroscience, philosophy, and Eastern mysticism to deliver a call for a truly modern foundation for ethics and spirituality that is both secular and humanistic.Winner of the 2005 PEN/Martha Albrand Award for Nonfiction. ...more",4,Books,£22.13,£22.13,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/69/97/69978f609f9c1cb470ce1aa0774cf9d1.jpg,https://books.toscrape.com/catalogue/the-end-of-faith-religion-terror-and-the-future-of-reason_246/index.html
"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Science,c6bf14cb901c63ac,"The international bestseller that inspired a major Nova special and sparked a new understanding of the universe, now with a new preface and epilogue.Brian Greene, one of the world's leading string theorists, peels away layers of mystery to reveal a universe that consists of eleven dimensions, where the fabric of space tears and repairs itself, and all matter—from the small The international bestseller that inspired a major Nova special and sparked a new understanding of the universe, now with a new preface and epilogue.Brian Greene, one of the world's leading string theorists, peels away layers of mystery to reveal a universe that consists of eleven dimensions, where the fabric of space tears and repairs itself, and all matter—from the smallest quarks to the most gargantuan supernovas—is generated by the vibrations of microscopically tiny loops of energy. The Elegant Universe makes some of the most sophisticated concepts ever contemplated accessible and thoroughly entertaining, bringing us closer than ever to understanding how the universe works. ...more",4,Books,£13.03,£13.03,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/5e/db/5edba3f8d50df6306bc5aa3f2516bd0c.jpg,https://books.toscrape.com/catalogue/the-elegant-universe-superstrings-hidden-dimensions-and-the-quest-for-the-ultimate-theory_245/index.html
"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",Science,63c0826ef59eae66,"From New York Times bestselling author Sam Kean comes incredible stories of science, history, finance, mythology, the arts, medicine, and more, as told by the Periodic Table. Why did Gandhi hate iodine (I, 53)? How did radium (Ra, 88) nearly ruin Marie Curie's reputation? And why is gallium (Ga, 31) the go-to element for laboratory pranksters?*The Periodic Table is a crow From New York Times bestselling author Sam Kean comes incredible stories of science, history, finance, mythology, the arts, medicine, and more, as told by the Periodic Table. Why did Gandhi hate iodine (I, 53)? How did radium (Ra, 88) nearly ruin Marie Curie's reputation? And why is gallium (Ga, 31) the go-to element for laboratory pranksters?*The Periodic Table is a crowning scientific achievement, but it's also a treasure trove of adventure, betrayal, and obsession. These fascinating tales follow every element on the table as they play out their parts in human history, and in the lives of the (frequently) mad scientists who discovered them. THE DISAPPEARING SPOON masterfully fuses science with the classic lore of invention, investigation, and discovery--from the Big Bang through the end of time. *Though solid at room temperature, gallium is a moldable metal that melts at 84 degrees Fahrenheit. A classic science prank is to mold gallium spoons, serve them with tea, and watch guests recoil as their utensils disappear. ...more",5,Books,£57.35,£57.35,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/47/cd/47cd27d1ae8935f974541829eea328f2.jpg,https://books.toscrape.com/catalogue/the-disappearing-spoon-and-other-true-tales-of-madness-love-and-the-history-of-the-world-from-the-periodic-table-of-the-elements_244/index.html
The Devil Wears Prada (The Devil Wears Prada #1),Womens Fiction,a6ab0cb7106a67f2,"A delightfully dishy novel about the all-time most impossible boss in the history of impossible bosses. Andrea Sachs, a small-town girl fresh out of college, lands the job “a million girls would die for.” Hired as the assistant to Miranda Priestly, the high-profile, fabulously successful editor of ""Runway ""magazine, Andrea finds herself in an office that shouts ""Prada! Arm A delightfully dishy novel about the all-time most impossible boss in the history of impossible bosses. Andrea Sachs, a small-town girl fresh out of college, lands the job “a million girls would die for.” Hired as the assistant to Miranda Priestly, the high-profile, fabulously successful editor of ""Runway ""magazine, Andrea finds herself in an office that shouts ""Prada! Armani! Versace!"" at every turn, a world populated by impossibly thin, heart-wrenchingly stylish women and beautiful men clad in fine-ribbed turtlenecks and tight leather pants that show off their lifelong dedication to the gym. With breathtaking ease, Miranda can turn each and every one of these hip sophisticates into a scared, whimpering child. THE DEVIL WEARS PRADA gives a rich and hilarious new meaning to complaints about “The Boss from Hell.” Narrated in Andrea’s smart, refreshingly disarming voice, it traces a deep, dark, devilish view of life at the top only hinted at in gossip columns and over Cosmopolitans at the trendiest cocktail parties. From sending the latest, not-yet-in-stores Harry Potter to Miranda’s children in Paris by private jet, to locating an unnamed antique store where Miranda had at some point admired a vintage dresser, to serving lattes to Miranda at precisely the piping hot temperature she prefers, Andrea is sorely tested each and every day—and often late into the night with orders barked over the phone. She puts up with it all by keeping her eyes on the prize: a recommendation from Miranda that will get Andrea a top job at any magazine of her choosing. As things escalate from the merely unacceptable to the downright outrageous, however, Andrea begins to realize that the job a million girls would die for may just kill her. And even if she survives, she has to decide whether or not the job is worth the price of her soul. ...more",1,Books,£44.29,£44.29,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/21/ac/21acb843702d1448519cc8bf0d5da728.jpg,https://books.toscrape.com/catalogue/the-devil-wears-prada-the-devil-wears-prada-1_243/index.html
The Demon-Haunted World: Science as a Candle in the Dark,Default,f51062bf579507d9,"How can we make intelligent decisions about our increasingly technology-driven lives if we don't understand the difference between the myths of pseudoscience and the testable hypotheses of science? Pulitzer Prize-winning author and distinguished astronomer Carl Sagan argues that scientific thinking is critical not only to the pursuit of truth but to the very well-being of How can we make intelligent decisions about our increasingly technology-driven lives if we don't understand the difference between the myths of pseudoscience and the testable hypotheses of science? Pulitzer Prize-winning author and distinguished astronomer Carl Sagan argues that scientific thinking is critical not only to the pursuit of truth but to the very well-being of our democratic institutions.Casting a wide net through history and culture, Sagan examines and authoritatively debunks such celebrated fallacies of the past as witchcraft, faith healing, demons, and UFOs. And yet, disturbingly, in today's so-called information age, pseudoscience is burgeoning with stories of alien abduction, channeling past lives, and communal hallucinations commanding growing attention and respect. As Sagan demonstrates with lucid eloquence, the siren song of unreason is not just a cultural wrong turn but a dangerous plunge into darkness that threatens our most basic freedoms. ...more",4,Books,£52.25,£52.25,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/f2/a1/f2a18461821c1842a4bc8041de6a8d40.jpg,https://books.toscrape.com/catalogue/the-demon-haunted-world-science-as-a-candle-in-the-dark_242/index.html
The Day the Crayons Came Home (Crayons),Childrens,b22362b434e8ee62,"The companion to the #1 blockbuster bestseller, The Day the Crayons Quit! I'm not sure what it is about this kid Duncan, but his crayons sure are a colorful bunch of characters! Having soothed the hurt feelings of one group who threatened to quit, Duncan now faces a whole new group of crayons asking to be rescued. From Maroon Crayon, who was lost beneath the sofa cushions The companion to the #1 blockbuster bestseller, The Day the Crayons Quit! I'm not sure what it is about this kid Duncan, but his crayons sure are a colorful bunch of characters! Having soothed the hurt feelings of one group who threatened to quit, Duncan now faces a whole new group of crayons asking to be rescued. From Maroon Crayon, who was lost beneath the sofa cushions and then broken in two after Dad sat on him; to poor Turquoise, whose head is now stuck to one of Duncan's stinky socks after they both ended up in the dryer together; to Pea Green, who knows darn well that no kid likes peas and who ran away—each and every crayon has a woeful tale to tell and a plea to be brought home to the crayon box. Drew Daywalt and Oliver Jeffers have combined to create a companion book every bit as funny and kid-friendly as the #1 bestselling The Day the Crayons Quit.Praise for The Day the Crayons Quit The #1 New York Times bestselling phenomenon — over 80 weeks on the bestseller list!Winner of the E.B. White Read-Aloud Award Amazon’s 2013 Best Picture Book of the Year A Barnes & Noble Best Book of 2013 Goodreads’ 2013 Best Picture Book of the Year  * “Hilarious . . . Move over, Click, Clack, Moo; we’ve got a new contender for the most successful picture-book strike.” –BCCB, starred review  “Jeffers . . . elevates crayon drawing to remarkable heights.” –Booklist “Fresh and funny.” –The Wall Street Journal ""This book will have children asking to have it read again and again.” –Library Media Connection * “This colorful title should make for an uproarious storytime.” –School Library Journal, starred review  * “These memorable personalities will leave readers glancing apprehensively at their own crayon boxes.” –Publishers Weekly, starred review  “Utterly original.” –San Francisco Chronicle ...more",5,Books,£26.33,£26.33,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/34/b2/34b2631bafd148bcd8dcd850a4b75971.jpg,https://books.toscrape.com/catalogue/the-day-the-crayons-came-home-crayons_241/index.html
