Название,Категория,UPC (Айди),Описание,Рейтинг,Тип продукта,Цена без налога,Цена с налогом:,Налог,Наличие,Кол-во отзывов,Картинка,Ссылка
"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",Religion,d12ca4020c2f602e,"Over 700,000 copies of the original hardcover and paperback editions of this stunningly popular book have been sold. Karen Armstrong's superbly readable exploration of how the three dominant monotheistic religions of the world - Judaism, Christianity, and Islam - have shaped and altered the conception of God is a tour de force. One of Britain's foremost commentators on rel Over 700,000 copies of the original hardcover and paperback editions of this stunningly popular book have been sold. Karen Armstrong's superbly readable exploration of how the three dominant monotheistic religions of the world - Judaism, Christianity, and Islam - have shaped and altered the conception of God is a tour de force. One of Britain's foremost commentators on religious affairs, Armstrong traces the history of how men and women have perceived and experienced God, from the time of Abraham to the present. From classical philosophy and medieval mysticism to the Reformation, the Enlightenment, and the modern age of skepticism, Armstrong performs the near miracle of distilling the intellectual history of monotheism into one compelling volume. ...more",1,Books,£27.62,£27.62,£0.00,In stock (4 available),0,https://books.toscrape.com/media/cache/fd/99/fd996fdccb07aa8759f1388a0dea343a.jpg,https://books.toscrape.com/catalogue/a-history-of-god-the-4000-year-quest-of-judaism-christianity-and-islam_310/index.html
'Salem's Lot,Horror,6e9403f00acd6752,"Thousands of miles away from the small township of 'Salem's Lot, two terrified people, a man and a boy, still share the secrets of those clapboard houses and tree-lined streets. They must return to 'Salem's Lot for a final confrontation with the unspeakable evil that lives on in the town.",4,Books,£49.56,£49.56,£0.00,In stock (4 available),0,https://books.toscrape.com/media/cache/d3/55/d35568710e773adf06a0bc756a99f66d.jpg,https://books.toscrape.com/catalogue/salems-lot_309/index.html
Zero History (Blue Ant #3),Default,634b7165c96ebb9f,"The iconic visionary returns with his first new novel since the New York Times bestseller Spook Country. Whatever you do, because you are an artist, will bring you to the next thing of your own... When she sang for The Curfew, Hollis Henry's face was known worldwide. She still runs into people who remember the poster. Unfortunately, in the post-crash economy, cult memorab The iconic visionary returns with his first new novel since the New York Times bestseller Spook Country. Whatever you do, because you are an artist, will bring you to the next thing of your own... When she sang for The Curfew, Hollis Henry's face was known worldwide. She still runs into people who remember the poster. Unfortunately, in the post-crash economy, cult memorabilia doesn't pay the rent, and right now she's a journalist in need of a job. The last person she wants to work for is Hubertus Bigend, twisted genius of global marketing; but there's no way to tell an entity like Bigend that you want nothing more to do with him. That simply brings you more firmly to his attention. Milgrim is clean, drug-free for the first time in a decade. It took eight months in a clinic in Basel. Fifteen complete changes of his blood. Bigend paid for all that. Milgrim's idiomatic Russian is superb, and he notices things. Meanwhile no one notices Milgrim. That makes him worth every penny, though it cost Bigend more than his cartel-grade custom-armored truck. The culture of the military has trickled down to the street- Bigend knows that, and he'll find a way to take a cut. What surprises him though is that someone else seems to be on top of that situation in a way that Bigend associates only with himself. Bigend loves staring into the abyss of the global market; he's just not used to it staring back.Watch a Video ...more",1,Books,£34.77,£34.77,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/c6/e9/c6e99bbab7370aec1922a3b37b5acbe2.jpg,https://books.toscrape.com/catalogue/zero-history-blue-ant-3_308/index.html
Wuthering Heights,Classics,5a7ff9aaa3168878,"Wuthering Heights is a wild, passionate story of the intense and almost demonic love between Catherine Earnshaw and Heathcliff, a foundling adopted by Catherine's father. After Mr Earnshaw's death, Heathcliff is bullied and humiliated by Catherine's brother Hindley and wrongly believing that his love for Catherine is not reciprocated, leaves Wuthering Heights, only to retu Wuthering Heights is a wild, passionate story of the intense and almost demonic love between Catherine Earnshaw and Heathcliff, a foundling adopted by Catherine's father. After Mr Earnshaw's death, Heathcliff is bullied and humiliated by Catherine's brother Hindley and wrongly believing that his love for Catherine is not reciprocated, leaves Wuthering Heights, only to return years later as a wealthy and polished man. He proceeds to exact a terrible revenge for his former miseries. The action of the story is chaotic and unremittingly violent, but the accomplished handling of a complex structure, the evocative descriptions of the lonely moorland setting and the poetic grandeur of vision combine to make this unique novel a masterpiece of English literature. ...more",3,Books,£17.73,£17.73,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/d8/64/d8644073d00c000cb60643256080cc4b.jpg,https://books.toscrape.com/catalogue/wuthering-heights_307/index.html
World War Z: An Oral History of the Zombie War,Default,5d55202da0252627,"The Zombie War came unthinkably close to eradicating humanity. Max Brooks, driven by the urgency of preserving the acid-etched first-hand experiences of the survivors from those apocalyptic years, traveled across the United States of America and throughout the world, from decimated cities that once teemed with upwards of thirty million souls to the most remote and inhospit The Zombie War came unthinkably close to eradicating humanity. Max Brooks, driven by the urgency of preserving the acid-etched first-hand experiences of the survivors from those apocalyptic years, traveled across the United States of America and throughout the world, from decimated cities that once teemed with upwards of thirty million souls to the most remote and inhospitable areas of the planet. He recorded the testimony of men, women, and sometimes children who came face-to-face with the living, or at least the undead, hell of that dreadful time. ""World War Z"" is the result. Never before have we had access to a document that so powerfully conveys the depth of fear and horror, and also the ineradicable spirit of resistance, that gripped human society through the plague years. Ranging from the now infamous village of New Dachang in the United Federation of China, where the epidemiological trail began with the twelve-year-old Patient Zero, to the unnamed northern forests where untold numbers sought a terrible and temporary refuge in the cold, to the United States of Southern Africa, where the Redeker Plan provided hope for humanity at an unspeakable price, to the west-of-the-Rockies redoubt where the North American tide finally started to turn, this invaluable chronicle reflects the full scope and duration of the Zombie War. Most of all, the book captures with haunting immediacy the human dimension of this epochal event. Facing the often raw and vivid nature of these personal accounts requires a degree of courage on the part of the reader, but the effort is invaluable because, as Mr. Brooks says in his introduction, ""By excluding the human factor, aren't we risking the kind of personal detachment from history that may, heaven forbid, lead us one day to repeat it? And in the end, isn't the human factor the only true difference between us and the enemy we now refer to as 'the living dead'?"" Note: Some of the numerical and factual material contained in this edition was previously published under the auspices of the United Nations Postwar Commission. Eyewitness reports from the first truly global war> ...more",1,Books,£21.80,£21.80,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/12/1a/121ae6f29c52eb01f2bec02407bc3e57.jpg,https://books.toscrape.com/catalogue/world-war-z-an-oral-history-of-the-zombie-war_306/index.html
Wild: From Lost to Found on the Pacific Crest Trail,Default,d30b9215c72cca87,"#1 NATIONAL BESTSELLER, SOON TO BE A MAJOR MOTION PICTURE.At twenty-two, Cheryl Strayed thought she had lost everything. In the wake of her mother’s death, her family scattered and her own marriage was soon destroyed. Four years later, with nothing more to lose, she made the most impulsive decision of her life. With no experience or training, driven only by blind will, she #1 NATIONAL BESTSELLER, SOON TO BE A MAJOR MOTION PICTURE.At twenty-two, Cheryl Strayed thought she had lost everything. In the wake of her mother’s death, her family scattered and her own marriage was soon destroyed. Four years later, with nothing more to lose, she made the most impulsive decision of her life. With no experience or training, driven only by blind will, she would hike more than a thousand miles of the Pacific Crest Trail from the Mojave Desert through California and Oregon to Washington State — and she would do it alone.Told with suspense and style, sparkling with warmth and humor, Wild powerfully captures the terrors and pleasures of one young woman forging ahead against all odds on a journey that maddened, strengthened, and ultimately healed her. ...more",3,Books,£46.02,£46.02,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/d3/34/d3347aba8346ccff1dcf3751b4e5b9ab.jpg,https://books.toscrape.com/catalogue/wild-from-lost-to-found-on-the-pacific-crest-trail_305/index.html
"Where'd You Go, Bernadette",Default,07bb35158d9dd3d2,"Bernadette Fox is notorious. To her Microsoft-guru husband, she's a fearlessly opinionated partner; to fellow private-school mothers in Seattle, she's a disgrace; to design mavens, she's a revolutionary architect, and to 15-year-old Bee, she is a best friend and, simply, Mom.Then Bernadette disappears. It began when Bee aced her report card and claimed her promised reward: Bernadette Fox is notorious. To her Microsoft-guru husband, she's a fearlessly opinionated partner; to fellow private-school mothers in Seattle, she's a disgrace; to design mavens, she's a revolutionary architect, and to 15-year-old Bee, she is a best friend and, simply, Mom.Then Bernadette disappears. It began when Bee aced her report card and claimed her promised reward: a family trip to Antarctica. But Bernadette's intensifying allergy to Seattle—and people in general—has made her so agoraphobic that a virtual assistant in India now runs her most basic errands. A trip to the end of the earth is problematic.To find her mother, Bee compiles email messages, official documents, secret correspondence—creating a compulsively readable and touching novel about misplaced genius and a mother and daughter's role in an absurd world. ...more",1,Books,£18.13,£18.13,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/8e/5d/8e5d5553e08df59154701c1448b40e20.jpg,https://books.toscrape.com/catalogue/whered-you-go-bernadette_304/index.html
When You Are Engulfed in Flames,Humor,dab0196cd5fc8e5e,"It's early autumn 1964. Two straight-A students head off to school, and when only one of them returns home Chesney Yelverton is coaxed from retirement and assigned to what proves to be the most difficult and deadly - case of his career. From the shining notorious East Side, When You Are Engulfed in Flames confirms once again that David Sedaris is a master of mystery and su It's early autumn 1964. Two straight-A students head off to school, and when only one of them returns home Chesney Yelverton is coaxed from retirement and assigned to what proves to be the most difficult and deadly - case of his career. From the shining notorious East Side, When You Are Engulfed in Flames confirms once again that David Sedaris is a master of mystery and suspense.Or how about...when set on fire, most of us either fumble for our wallets or waste valuable time feeling sorry for ourselves. David Sedaris has studied this phenomenon, and his resulting insights may very well save your life. Author of the national bestsellers Should You Be Attacked By Snakes and If You Are Surrounded by Mean Ghosts, David Sedaris, with When You Are Engulfed in Flames, is clearly at the top of his game.Oh, all right...David Sedaris has written yet another book of essays (his sixth). Subjects include a parasitic worm that once lived in his mother-in-law's leg, an encounter with a dingo, and the recreational use of an external catheter. Also recounted is the buying of a human skeleton and the author's attempt to quit smoking In Tokyo.Master of nothing, at the dead center of his game, Sedaris proves that when you play with matches, you sometimes light the whole pack on fire. ...more",5,Books,£30.89,£30.89,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/42/1a/421afe48509fc8cccccad804b64c58dc.jpg,https://books.toscrape.com/catalogue/when-you-are-engulfed-in-flames_303/index.html
We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,Nonfiction,06bab964fd536971,"What would the Founding Fathers think about America today? Over 200 years ago the Founders broke away from the tyranny of the British Empire to build a nation based on the principles of freedom, equal rights, and opportunity for all men. But life in the United States today is vastly different from anything the original Founders could have imagined in the late 1700s. The no What would the Founding Fathers think about America today? Over 200 years ago the Founders broke away from the tyranny of the British Empire to build a nation based on the principles of freedom, equal rights, and opportunity for all men. But life in the United States today is vastly different from anything the original Founders could have imagined in the late 1700s. The notion of an African-American president of the United States, or a woman such as Condoleezza Rice or Hillary Clinton as Secretary of State, would have been unimaginable to the men who wrote the Declaration of Independence and the Constitution, or who ratified the Constitution or the Bill of Rights.   In a fascinating work of history told through a series of in depth profiles, prize-winning journalist, bestselling author, and Fox political analyst Juan Williams takes readers into the life and work of a new generation of American Founders, who honor the original Founders’ vision, even as they have quietly led revolutions in American politics, immigration, economics, sexual behavior, and reshaped the landscape of the nation. Among the modern-day pioneers Williams writes about in this compelling new book are the passionate conservative President Reagan; the determined fighters for equal rights, Thurgood Marshall and Martin Luther King, Jr.; the profound imprint of Rev. Billy Graham’s evangelism on national politics; the focus on global human rights advocated by First Lady Eleanor Roosevelt; the leaders of the gay community who refused to back down during the Stonewall Riots and brought gay life into America’s public square; the re-imagined role of women in contemporary life as shaped by Betty Friedan.   Williams reveals how each of these modern-day founders has extended the Founding Fathers original vision and changed fundamental aspects of our country, from immigration, to the role of American labor in the economy, from modern police strategies, to the importance of religion in our political discourse. America in the 21st Century remains rooted in the Great American experiment in democracy that began in 1776. For all the changes our economy and our cultural and demographic make-up, there remains a straight line from the first Founders’ original vision, to the principles and ideals of today’s courageous modern day pioneers. ...more",3,Books,£31.95,£31.95,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/b9/45/b945e870e5188ce6dabbf79ed98b10f1.jpg,https://books.toscrape.com/catalogue/we-the-people-the-modern-day-figures-who-have-reshaped-and-affirmed-the-founding-fathers-vision-of-america_302/index.html
We Are All Completely Beside Ourselves,Contemporary,be3db344a845580b,"Meet the Cooke family. Our narrator is Rosemary Cooke. As a child, she never stopped talking; as a young woman, she has wrapped herself in silence: the silence of intentional forgetting, of protective cover. Something happened, something so awful she has buried it in the recesses of her mind.Now her adored older brother is a fugitive, wanted by the FBI for domestic terrori Meet the Cooke family. Our narrator is Rosemary Cooke. As a child, she never stopped talking; as a young woman, she has wrapped herself in silence: the silence of intentional forgetting, of protective cover. Something happened, something so awful she has buried it in the recesses of her mind.Now her adored older brother is a fugitive, wanted by the FBI for domestic terrorism. And her once lively mother is a shell of her former self, her clever and imperious father now a distant, brooding man.And Fern, Rosemary’s beloved sister, her accomplice in all their childhood mischief? Fern’s is a fate the family, in all their innocence, could never have imagined. ...more",1,Books,£24.04,£24.04,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/8d/95/8d95f4fd1ea785555a28d6371444ce6d.jpg,https://books.toscrape.com/catalogue/we-are-all-completely-beside-ourselves_301/index.html
