Название,Категория,UPC (Айди),Описание,Рейтинг,Тип продукта,Цена без налога,Цена с налогом:,Налог,Наличие,Кол-во отзывов,Картинка,Ссылка
"Black Butler, Vol. 1 (Black Butler #1)",Sequential Art,15f415d436888b2d,"In the Victorian ages of London The Earl of the Phantomhive house, Ciel Phantomhive, needs to get his revenge on those who had humiliated him and destroyed what he loved. Not being able to do it alone he sells his soul to a demon he names Sebastian Michaelis. Now working as his butler, Sebastian must help the Earl Phantomhive in this suspenseful, exciting, thriller manga.",1,Books,£49.31,£49.31,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/86/bb/86bb13ef73474e6e96acea6e5ff44231.jpg,https://books.toscrape.com/catalogue/black-butler-vol-1-black-butler-1_130/index.html
Big Little Lies,Fiction,d3f9c4539c0caa64,"Big Little Lies follows three women, each at a crossroads:Madeline is a force to be reckoned with. She’s funny and biting, passionate, she remembers everything and forgives no one. Her ex-husband and his yogi new wife have moved into her beloved beachside community, and their daughter is in the same kindergarten class as Madeline’s youngest (how is this possible?). And to Big Little Lies follows three women, each at a crossroads:Madeline is a force to be reckoned with. She’s funny and biting, passionate, she remembers everything and forgives no one. Her ex-husband and his yogi new wife have moved into her beloved beachside community, and their daughter is in the same kindergarten class as Madeline’s youngest (how is this possible?). And to top it all off, Madeline’s teenage daughter seems to be choosing Madeline’s ex-husband over her. (How. Is. This. Possible?).Celeste is the kind of beautiful woman who makes the world stop and stare. While she may seem a bit flustered at times, who wouldn’t be, with those rambunctious twin boys? Now that the boys are starting school, Celeste and her husband look set to become the king and queen of the school parent body. But royalty often comes at a price, and Celeste is grappling with how much more she is willing to pay.New to town, single mom Jane is so young that another mother mistakes her for the nanny. Jane is sad beyond her years and harbors secret doubts about her son. But why? While Madeline and Celeste soon take Jane under their wing, none of them realizes how the arrival of Jane and her inscrutable little boy will affect them all.Big Little Lies is a brilliant take on ex-husbands and second wives, mothers and daughters, schoolyard scandal, and the dangerous little lies we tell ourselves just to survive. ...more",1,Books,£22.11,£22.11,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/c5/3f/c53fd6a9300ac091351e3830273a4d42.jpg,https://books.toscrape.com/catalogue/big-little-lies_129/index.html
Between Shades of Gray,Historical Fiction,155e42df837ee5ff,"Lina is just like any other fifteen-year-old Lithuanian girl in 1941. She paints, she draws, she gets crushes on boys. Until one night when Soviet officers barge into her home, tearing her family from the comfortable life they've known. Separated from her father, forced onto a crowded and dirty train car, Lina, her mother, and her young brother slowly make their way north, Lina is just like any other fifteen-year-old Lithuanian girl in 1941. She paints, she draws, she gets crushes on boys. Until one night when Soviet officers barge into her home, tearing her family from the comfortable life they've known. Separated from her father, forced onto a crowded and dirty train car, Lina, her mother, and her young brother slowly make their way north, crossing the Arctic Circle, to a work camp in the coldest reaches of Siberia. Here they are forced, under Stalin's orders, to dig for beets and fight for their lives under the cruelest of conditions. Lina finds solace in her art, meticulously--and at great risk--documenting events by drawing, hoping these messages will make their way to her father's prison camp to let him know they are still alive. It is a long and harrowing journey, spanning years and covering 6,500 miles, but it is through incredible strength, love, and hope that Lina ultimately survives. Between Shades of Gray is a novel that will steal your breath and capture your heart. ...more",5,Books,£20.79,£20.79,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/df/45/df45004c7a4c3940946ad09f85805565.jpg,https://books.toscrape.com/catalogue/between-shades-of-gray_128/index.html
Best of My Love (Fool's Gold #20),Romance,67dea6c75d6a1075,"An irresistible new love story from the #1 New York Times bestselling author of the Fool's Gold series, set in a town Library Journal calls ""so appealing, readers will want to start scoping out real estate."" To overcome her painful past, baker Shelby Gilmore goes on the hunt for a friend—a male friend—to convince her stubborn psyche that men can be trusted. But where An irresistible new love story from the #1 New York Times bestselling author of the Fool's Gold series, set in a town Library Journal calls ""so appealing, readers will want to start scoping out real estate.""  To overcome her painful past, baker Shelby Gilmore goes on the hunt for a friend—a male friend—to convince her stubborn psyche that men can be trusted. But where in a town as small as Fool's Gold will the petite blonde find a guy willing to not date her? Dark, charming Aidan Mitchell puts the ""adventure"" in Mitchell Adventure Tours…and into the beds of his many willing female tourists. Until he realizes he's inadvertently become that guy—the one-night Casanova—and worse, everyone in town knows it. Maybe Shelby's boy/girl experiment will help him see women as more than just conquests so he can change his ways and win back his self-respect. As Aidan and Shelby explore the secret lives of men and women, the heat between them fires up the Fool's Gold rumor mill. If no one will believe they're just friends, maybe they should give the gossips something to really talk about! ...more",2,Books,£27.41,£27.41,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/c1/0a/c10a83087db24c35f88555f2b8511e9e.jpg,https://books.toscrape.com/catalogue/best-of-my-love-fools-gold-20_127/index.html
Beowulf,Classics,3fb69f34e178d494,"The national bestseller and winner of the Whitbread Award. Composed toward the end of the first millennium, Beowulf is the classic Northern epic of a hero’s triumphs as a young warrior and his fated death as a defender of his people. The poem is about encountering the monstrous, defeating it, and then having to live on, physically and psychically exposed in the exhausted a The national bestseller and winner of the Whitbread Award. Composed toward the end of the first millennium, Beowulf is the classic Northern epic of a hero’s triumphs as a young warrior and his fated death as a defender of his people. The poem is about encountering the monstrous, defeating it, and then having to live on, physically and psychically exposed in the exhausted aftermath. It is not hard to draw parallels in this story to the historical curve of consciousness in the twentieth century, but the poem also transcends such considerations, telling us psychological and spiritual truths that are permanent and liberating.Beowulf is considered to have been composed between the 8th and the early 11th century. According to Wikipedia, it was first PUBLISHED in 1814 in a version by John Josias Conybeare. ...more",2,Books,£38.35,£38.35,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/3d/8c/3d8cd7a42d3e57cb10e02f9ab76bd549.jpg,https://books.toscrape.com/catalogue/beowulf_126/index.html
Beautiful Creatures (Caster Chronicles #1),Default,5439bae708bca198,"Lena Duchannes is unlike anyone the small Southern town of Gatlin has ever seen, and she's struggling to conceal her power, and a curse that has haunted her family for generations. But even within the overgrown gardens, murky swamps and crumbling graveyards of the forgotten South, a secret cannot stay hidden forever.Ethan Wate, who has been counting the months until he can Lena Duchannes is unlike anyone the small Southern town of Gatlin has ever seen, and she's struggling to conceal her power, and a curse that has haunted her family for generations. But even within the overgrown gardens, murky swamps and crumbling graveyards of the forgotten South, a secret cannot stay hidden forever.Ethan Wate, who has been counting the months until he can escape from Gatlin, is haunted by dreams of a beautiful girl he has never met. When Lena moves into the town's oldest and most infamous plantation, Ethan is inexplicably drawn to her and determined to uncover the connection between them.In a town with no surprises, one secret could change everything. ...more",5,Books,£21.55,£21.55,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/82/30/82301a313be5a9ef4cedce8c79a54669.jpg,https://books.toscrape.com/catalogue/beautiful-creatures-caster-chronicles-1_125/index.html
Awkward,Sequential Art,1d89a2aa9f6ce50f,"Cardinal rule #1 for surviving school: Don't get noticed by the mean kids.Cardinal rule #2 for surviving school: Seek out groups with similar interests and join them.On her first day at her new school, Penelope--Peppi--Torres reminds herself of these basics. But when she trips into a quiet boy in the hall, Jaime Thompson, she's already broken the first rule, and the mean k Cardinal rule #1 for surviving school: Don't get noticed by the mean kids.Cardinal rule #2 for surviving school: Seek out groups with similar interests and join them.On her first day at her new school, Penelope--Peppi--Torres reminds herself of these basics. But when she trips into a quiet boy in the hall, Jaime Thompson, she's already broken the first rule, and the mean kids start calling her the ""nerder girlfriend."" How does she handle this crisis? By shoving poor Jaime and running away!Falling back on rule two and surrounding herself with new friends in the art club, Peppi still can't help feeling ashamed about the way she treated Jaime. Things are already awkward enough between the two, but to make matters worse, he's a member of her own club's archrivals--the science club! And when the two clubs go to war, Peppi realizes that sometimes you have to break the rules to survive middle school! ...more",2,Books,£38.02,£38.02,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/71/82/718278fb0edaa50e1f1930cdd2048d87.jpg,https://books.toscrape.com/catalogue/awkward_124/index.html
Ash,Fantasy,5d22e2a46604b6e7,"Cinderella retold In the wake of her father's death, Ash is left at the mercy of her cruel stepmother. Consumed with grief, her only joy comes by the light of the dying hearth fire, rereading the fairy tales her mother once told her. In her dreams, someday the fairies will steal her away, as they are said to do. When she meets the dark and dangerous fairy Sidhean, she bel Cinderella retold In the wake of her father's death, Ash is left at the mercy of her cruel stepmother. Consumed with grief, her only joy comes by the light of the dying hearth fire, rereading the fairy tales her mother once told her. In her dreams, someday the fairies will steal her away, as they are said to do. When she meets the dark and dangerous fairy Sidhean, she believes that her wish may be granted.The day that Ash meets Kaisa, the King's Huntress, her heart begins to change. Instead of chasing fairies, Ash learns to hunt with Kaisa. Though their friendship is as delicate as a new bloom, it reawakens Ash's capacity for love-and her desire to live. But Sidhean has already claimed Ash for his own, and she must make a choice between fairy tale dreams and true love.Entrancing, empowering, and romantic, Ash is about the connection between life and love, and solitude and death, where transformation can come from even the deepest grief. ...more",4,Books,£22.06,£22.06,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/20/ea/20ea16f618488e65f6abc5535fa77610.jpg,https://books.toscrape.com/catalogue/ash_123/index.html
Are We There Yet?,Childrens,ef9c4f2465513956,"Caldecott Medalist Dan Santat takes readers on the road trip of a lifetime!""Are we there yet?"" Every parent has heard this classic kid question on a long car ride--and after reading this astonishingly inventive new book (that even turns upside down for several pages!), you'll never look at being bored the same way again.Let's face it: everyone knows that car rides can be b Caldecott Medalist Dan Santat takes readers on the road trip of a lifetime!""Are we there yet?"" Every parent has heard this classic kid question on a long car ride--and after reading this astonishingly inventive new book (that even turns upside down for several pages!), you'll never look at being bored the same way again.Let's face it: everyone knows that car rides can be boring. And when things get boring, time slows down. In this book, a boy feels time slowing down so much that it starts going backward--into the time of pirates! Of princesses! Of dinosaurs! The boy was just trying to get to his grandmother's birthday party, but instead he's traveling through Ancient Egypt and rubbing shoulders with Ben Franklin. When time flies, who knows where--or when--he'll end up. ...more",3,Books,£10.66,£10.66,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/5d/c7/5dc7a906a9257824ae5aca5e33dfb0cd.jpg,https://books.toscrape.com/catalogue/are-we-there-yet_122/index.html
Are We Smart Enough to Know How Smart Animals Are?,Nonfiction,da0349a87c8caa2f,"What separates your mind from an animal’s? Maybe you think it’s your ability to design tools, your sense of self, or your grasp of past and future—all traits that have helped us define ourselves as the planet’s preeminent species. But in recent decades, these claims have eroded, or even been disproven outright, by a revolution in the study of animal cognition. Take the way What separates your mind from an animal’s? Maybe you think it’s your ability to design tools, your sense of self, or your grasp of past and future—all traits that have helped us define ourselves as the planet’s preeminent species. But in recent decades, these claims have eroded, or even been disproven outright, by a revolution in the study of animal cognition. Take the way octopuses use coconut shells as tools; elephants that classify humans by age, gender, and language; or Ayumu, the young male chimpanzee at Kyoto University whose flash memory puts that of humans to shame. Based on research involving crows, dolphins, parrots, sheep, wasps, bats, whales, and of course chimpanzees and bonobos, Frans de Waal explores both the scope and the depth of animal intelligence. He offers a firsthand account of how science has stood traditional behaviorism on its head by revealing how smart animals really are, and how we’ve underestimated their abilities for too long.People often assume a cognitive ladder, from lower to higher forms, with our own intelligence at the top. But what if it is more like a bush, with cognition taking different forms that are often incomparable to ours? Would you presume yourself dumber than a squirrel because you’re less adept at recalling the locations of hundreds of buried acorns? Or would you judge your perception of your surroundings as more sophisticated than that of a echolocating bat? De Waal reviews the rise and fall of the mechanistic view of animals and opens our minds to the idea that animal minds are far more intricate and complex than we have assumed. De Waal’s landmark work will convince you to rethink everything you thought you knew about animal—and human—intelligence. ...more",1,Books,£56.58,£56.58,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/18/c1/18c1089811f55295b689bda892628fee.jpg,https://books.toscrape.com/catalogue/are-we-smart-enough-to-know-how-smart-animals-are_121/index.html
