Название,Категория,UPC (Айди),Описание,Рейтинг,Тип продукта,Цена без налога,Цена с налогом:,Налог,Наличие,Кол-во отзывов,Картинка,Ссылка
The Autobiography of Malcolm X,Default,b04a6a0db525857d,"From hustling, drug addiction and armed violence in America's black ghettos Malcolm X turned, in a dramatic prison conversion, to the puritanical fervour of the Black Muslims. As their spokesman he became identified in the white press as a terrifying teacher of race hatred; but to his direct audience, the oppressed American blacks, he brought hope and self-respect. This au From hustling, drug addiction and armed violence in America's black ghettos Malcolm X turned, in a dramatic prison conversion, to the puritanical fervour of the Black Muslims. As their spokesman he became identified in the white press as a terrifying teacher of race hatred; but to his direct audience, the oppressed American blacks, he brought hope and self-respect. This autobiography (written with Alex Haley) reveals his quick-witted integrity, usually obscured by batteries of frenzied headlines, and the fierce idealism which led him to reject both liberal hypocrisies and black racialism.Vilified by his critics as an anti-white demagogue, Malcolm X gave a voice to unheard African-Americans, bringing them pride, hope and fearlessness, and remains an inspirational and controversial figure. ...more",2,Books,£23.43,£23.43,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/d7/4d/d74ddd5fd851eb01a201e7de7f4d5832.jpg,https://books.toscrape.com/catalogue/the-autobiography-of-malcolm-x_230/index.html
"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",Food and Drink,311634df10651e05,"Perhaps more responsible than anyone for the revolution in the way we eat, cook, and think about food, Alice Waters has “single-handedly chang[ed] the American palate” according to the New York Times. Her simple but inventive dishes focus on a passion for flavor and a reverence for locally produced, seasonal foods.With an essential repertoire of timeless, approachable reci Perhaps more responsible than anyone for the revolution in the way we eat, cook, and think about food, Alice Waters has “single-handedly chang[ed] the American palate” according to the New York Times. Her simple but inventive dishes focus on a passion for flavor and a reverence for locally produced, seasonal foods.With an essential repertoire of timeless, approachable recipes chosen to enhance and showcase great ingredients, The Art of Simple Food is an indispensable resource for home cooks. Here you will find Alice’s philosophy on everything from stocking your kitchen, to mastering fundamentals and preparing delicious, seasonal inspired meals all year long. Always true to her philosophy that a perfect meal is one that’s balanced in texture, color, and flavor, Waters helps us embrace the seasons’ bounty and make the best choices when selecting ingredients. Fill your market basket with pristine produce, healthful grains, and responsibly raised meat, poultry, and seafood, then embark on a voyage of culinary rediscovery that reminds us that the most gratifying dish is often the least complex. ...more",3,Books,£34.32,£34.32,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/ce/50/ce507dd8849b38d2c3eebb0e691c1aab.jpg,https://books.toscrape.com/catalogue/the-art-of-simple-food-notes-lessons-and-recipes-from-a-delicious-revolution_229/index.html
The Art of Fielding,Fiction,2858ac90c4758e1f,"At Westish College, a small school on the shore of Lake Michigan, baseball star Henry Skrimshander seems destined for big league stardom. But when a routine throw goes disastrously off course, the fates of five people are upended.Henry’s fight against self-doubt threatens to ruin his future. College president Guert Affenlight, a longtime bachelor, has fallen unexpectedly a At Westish College, a small school on the shore of Lake Michigan, baseball star Henry Skrimshander seems destined for big league stardom. But when a routine throw goes disastrously off course, the fates of five people are upended.Henry’s fight against self-doubt threatens to ruin his future. College president Guert Affenlight, a longtime bachelor, has fallen unexpectedly and helplessly in love. Owen Dunne, Henry’s gay roommate and teammate, becomes caught up in a dangerous affair. Mike Schwartz, the Harpooners’ team captain and Henry's best friend, realizes he has guided Henry’s career at the expense of his own. And Pella Affenlight, Guert’s daughter, returns to Westish after escaping an ill-fated marriage, determined to start a new life.As the season counts down to its climactic final game, these five are forced to confront their deepest hopes, anxieties, and secrets. In the process they forge new bonds, and help one another find their true paths. Written with boundless intelligence and filled with the tenderness of youth, The Art of Fielding is an expansive, warmhearted novel about ambition and its limits, about family and friendship and love, and about commitment—to oneself and to others. ...more",1,Books,£22.10,£22.10,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/8a/fe/8afee4ecfc952010bcb70f72e4728d16.jpg,https://books.toscrape.com/catalogue/the-art-of-fielding_228/index.html
"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",Science,61002f3b7ba5d780,"Richard Feynman (1918-1988), winner of the Nobel Prize in physics, thrived on outrageous adventures. Here he recounts in his inimitable voice his experience trading ideas on atomic physics with Einstein and Bohr and ideas on gambling with Nick the Greek; cracking the uncrackable safes guarding the most deeply held nuclear secrets; painting a naked female toreador - and muc Richard Feynman (1918-1988), winner of the Nobel Prize in physics, thrived on outrageous adventures. Here he recounts in his inimitable voice his experience trading ideas on atomic physics with Einstein and Bohr and ideas on gambling with Nick the Greek; cracking the uncrackable safes guarding the most deeply held nuclear secrets; painting a naked female toreador - and much else of an eyebrow-raising nature.In short, here is Feynman's life in all its eccentric glory - a combustible mixture of high intelligence, unlimited curiosity, and raging chutzpah. ...more",2,Books,£25.83,£25.83,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/a5/50/a550edf8668b36d52d37080a804944ab.jpg,https://books.toscrape.com/catalogue/surely-youre-joking-mr-feynman-adventures-of-a-curious-character_227/index.html
Stiff: The Curious Lives of Human Cadavers,Nonfiction,a11ae5f07572ef49,"Stiff is an oddly compelling, often hilarious exploration of the strange lives of our bodies postmortem. For two thousand years, cadavers—some willingly, some unwittingly—have been involved in science's boldest strides and weirdest undertakings. In this fascinating account, Mary Roach visits the good deeds of cadavers over the centuries and tells the engrossing story of ou Stiff is an oddly compelling, often hilarious exploration of the strange lives of our bodies postmortem. For two thousand years, cadavers—some willingly, some unwittingly—have been involved in science's boldest strides and weirdest undertakings. In this fascinating account, Mary Roach visits the good deeds of cadavers over the centuries and tells the engrossing story of our bodies when we are no longer with them. ...more",3,Books,£36.74,£36.74,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/00/01/0001685f344cae0e6921bc3f8256b54e.jpg,https://books.toscrape.com/catalogue/stiff-the-curious-lives-of-human-cadavers_226/index.html
Spilled Milk: Based on a True Story,Nonfiction,f08667e4c0458f37,"Brooke Nolan is a battered child who makes an anonymous phone call about the escalating brutality in her home. When social services jeopardize her safety condemning her to keep her father’s secret, it’s a glass of spilled milk at the dinner table that forces her to speak about the cruelty she’s been hiding. In her pursuit for safety and justice Brooke battles a broken syst Brooke Nolan is a battered child who makes an anonymous phone call about the escalating brutality in her home. When social services jeopardize her safety condemning her to keep her father’s secret, it’s a glass of spilled milk at the dinner table that forces her to speak about the cruelty she’s been hiding. In her pursuit for safety and justice Brooke battles a broken system that pushes to keep her father in the home. When jury members and a love interest congregate to inspire her to fight, she risks losing the support of family and comes to the realization that some people simply do not want to be saved. Spilled Milk is a novel of shocking narrative, triumph and resiliency. ...more",1,Books,£49.51,£49.51,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/2e/a3/2ea30e892e0060412f854b31a4e72e47.jpg,https://books.toscrape.com/catalogue/spilled-milk-based-on-a-true-story_225/index.html
Something Borrowed (Darcy & Rachel #1),Womens Fiction,ac27ab4bcd9c492e,"Something Borrowed tells the story of Rachel, a young attorney living and working in Manhattan. Rachel has always been the consummate good girl—until her thirtieth birthday, when her best friend, Darcy, throws her a party. That night, after too many drinks, Rachel ends up in bed with Darcy's fiancé. Although she wakes up determined to put the one-night fling behind her, Ra Something Borrowed tells the story of Rachel, a young attorney living and working in Manhattan. Rachel has always been the consummate good girl—until her thirtieth birthday, when her best friend, Darcy, throws her a party. That night, after too many drinks, Rachel ends up in bed with Darcy's fiancé. Although she wakes up determined to put the one-night fling behind her, Rachel is horrified to discover that she has genuine feelings for the one guy she should run from. As the September wedding date nears, Rachel knows she has to make a choice. In doing so, she discovers that the lines between right and wrong can be blurry, endings aren't always neat, and sometimes you have to risk all to win true happiness. Something Borrowed is a phenomenal debut novel that will have you laughing, crying, and calling your best friend. ...more",5,Books,£48.96,£48.96,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/82/ed/82ed95c8c6c3ee6171fe3b55d766a9ec.jpg,https://books.toscrape.com/catalogue/something-borrowed-darcy-rachel-1_224/index.html
Something Blue (Darcy & Rachel #2),Womens Fiction,3fc9d51d1c4d6ba7,"Following the smash-hit Something Borrowed comes story of betrayal, redemption, and forgivenessDarcy Rhone has always been able to rely on a few things: Her beauty and charm.Her fiance, Dex. Her lifelong best friend, Rachel.She never needed anything else.Or so she thinks until Dex calls off their dream wedding and she uncovers the ultimate betrayal. Blaming everyone but he Following the smash-hit Something Borrowed comes story of betrayal, redemption, and forgiveness Darcy Rhone has always been able to rely on a few things: Her beauty and charm. Her fiance, Dex. Her lifelong best friend, Rachel. She never needed anything else. Or so she thinks until Dex calls off their dream wedding and she uncovers the ultimate betrayal. Blaming everyone but herself, Darcy flees to London and attempts to re-create her glamorous life on a new continent. But to her dismay, she discovers that her tried-and-true tricks no longer apply—and that her luck has finally expired. It is only then that she can begin her journey toward redemption, forgiveness, and true love. ...more",1,Books,£54.62,£54.62,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/29/26/2926c885f673e84d7fc46240b1f77eb2.jpg,https://books.toscrape.com/catalogue/something-blue-darcy-rachel-2_223/index.html
Soldier (Talon #3),Fantasy,feaaae90514eb2ac,"The price of freedom is everything.When forced to choose between safety with the dragon organization Talon and being hunted forever as an outcast, Ember Hill chose to stand with Riley and his band of rogue dragons rather than become an assassin for Talon. She’s lost any contact with her twin brother, Dante, a Talon devotee, as well as Garret, the former-enemy soldier who c The price of freedom is everything.When forced to choose between safety with the dragon organization Talon and being hunted forever as an outcast, Ember Hill chose to stand with Riley and his band of rogue dragons rather than become an assassin for Talon. She’s lost any contact with her twin brother, Dante, a Talon devotee, as well as Garret, the former-enemy soldier who challenged her beliefs about her human side.As Ember and Riley hide and regroup to fight another day, Garret journeys alone to the United Kingdom, birthplace of the ancient and secret Order of St. George, to spy on his former brothers and uncover deadly and shocking secrets that will shake the foundations of dragons and dragonslayers alike and place them all in imminent danger as Talon’s new order rises. ...more",2,Books,£24.72,£24.72,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/79/15/7915bf4c3d1a2f7fd39c4edff580e91f.jpg,https://books.toscrape.com/catalogue/soldier-talon-3_222/index.html
Shopaholic & Baby (Shopaholic #5),Default,c57d3c96af23c297,"Becky Brandon (nee Bloomwood) is pregnant! She couldn't be more overjoyed-especially since discovering that shopping cures morning sickness. Everything has got to be perfect for her baby: from the designer nursery . . . to the latest, coolest pram . . . to the celebrity, must-have obstetrician. But when the celebrity obstetrician turns out to be her husband Luke's glamorou Becky Brandon (nee Bloomwood) is pregnant! She couldn't be more overjoyed-especially since discovering that shopping cures morning sickness. Everything has got to be perfect for her baby: from the designer nursery . . . to the latest, coolest pram . . . to the celebrity, must-have obstetrician. But when the celebrity obstetrician turns out to be her husband Luke's glamorous, intellectual ex-girlfriend, Becky's perfect world starts to crumble. She's shopping for two . . . but are there three in her marriage? ...more",2,Books,£46.45,£46.45,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/75/b1/75b1b239670c929c4e17b9a67ebb6272.jpg,https://books.toscrape.com/catalogue/shopaholic-baby-shopaholic-5_221/index.html
