Название,Категория,UPC (Айди),Описание,Рейтинг,Тип продукта,Цена без налога,Цена с налогом:,Налог,Наличие,Кол-во отзывов,Картинка,Ссылка
The Picture of Dorian Gray,Classics,b9f6305a3d650e2c,"Introduction by Jeffrey Eugenides Written in his distinctively dazzling manner, Oscar Wilde’s story of a fashionable young man who sells his soul for eternal youth and beauty is the author’s most popular work. The tale of Dorian Gray’s moral disintegration caused a scandal when it ﬁrst appeared in 1890, but though Wilde was attacked for the novel’s corrupting inﬂuence, he ﻿Introduction by Jeffrey Eugenides  ﻿Written in his distinctively dazzling manner, Oscar Wilde’s story of a fashionable young man who sells his soul for eternal youth and beauty is the author’s most popular work. The tale of Dorian Gray’s moral disintegration caused a scandal when it ﬁrst appeared in 1890, but though Wilde was attacked for the novel’s corrupting inﬂuence, he responded that there is, in fact, “a terrible moral in Dorian Gray.” Just a few years later, the book and the aesthetic/moral dilemma it presented became issues in the trials occasioned by Wilde’s homosexual liaisons, which resulted in his imprisonment. Of Dorian Gray’s relationship to autobiography, Wilde noted in a letter, “Basil Hallward is what I think I am: Lord Henry what the world thinks me: Dorian what I would like to be—in other ages, perhaps.” ...more",2,Books,£29.70,£29.70,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/67/29/67297ff3ae6cb02884c52e5250fe7c1a.jpg,https://books.toscrape.com/catalogue/the-picture-of-dorian-gray_270/index.html
The Paris Wife,Default,fa26798728f5208f,"A deeply evocative story of ambition and betrayal, The Paris Wife captures a remarkable period of time and a love affair between two unforgettable people: Ernest Hemingway and his wife Hadley.Chicago, 1920: Hadley Richardson is a quiet twenty-eight-year-old who has all but given up on love and happiness—until she meets Ernest Hemingway and her life changes forever. Followi A deeply evocative story of ambition and betrayal, The Paris Wife captures a remarkable period of time and a love affair between two unforgettable people: Ernest Hemingway and his wife Hadley.Chicago, 1920: Hadley Richardson is a quiet twenty-eight-year-old who has all but given up on love and happiness—until she meets Ernest Hemingway and her life changes forever. Following a whirlwind courtship and wedding, the pair set sail for Paris, where they become the golden couple in a lively and volatile group—the fabled “Lost Generation”—that includes Gertrude Stein, Ezra Pound, and F. Scott and Zelda Fitzgerald. Though deeply in love, the Hemingways are ill-prepared for the hard-drinking and fast-living life of Jazz Age Paris, which hardly values traditional notions of family and monogamy. Surrounded by beautiful women and competing egos, Ernest struggles to find the voice that will earn him a place in history, pouring all the richness and intensity of his life with Hadley and their circle of friends into the novel that will become The Sun Also Rises. Hadley, meanwhile, strives to hold on to her sense of self as the demands of life with Ernest grow costly and her roles as wife, friend, and muse become more challenging. Despite their extraordinary bond, they eventually find themselves facing the ultimate crisis of their marriage—a deception that will lead to the unraveling of everything they’ve fought so hard for. A heartbreaking portrayal of love and torn loyalty, The Paris Wife is all the more poignant because we know that, in the end, Hemingway wrote that he would rather have died than fallen in love with anyone but Hadley. ...more",3,Books,£36.80,£36.80,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/c4/81/c481876e0c0057308366ba37f7413b7e.jpg,https://books.toscrape.com/catalogue/the-paris-wife_269/index.html
The Obsession,Romance,ee441c8e027caa66,"The riveting new novel from the #1 New York Times bestselling author of The Liar.Naomi Bowes lost her innocence the night she followed her father into the woods. In freeing the girl trapped in the root cellar, Naomi revealed the horrible extent of her father’s crimes and made him infamous.Now a successful photographer living under the name Naomi Carson, she has found a pla The riveting new novel from the #1 New York Times bestselling author of The Liar.Naomi Bowes lost her innocence the night she followed her father into the woods. In freeing the girl trapped in the root cellar, Naomi revealed the horrible extent of her father’s crimes and made him infamous.Now a successful photographer living under the name Naomi Carson, she has found a place that calls to her, thousands of miles away from everything she’s ever known. Naomi wants to embrace the solitude, but the residents of Sunrise Cove keep forcing her to open up—especially the determined Xander Keaton.Naomi can feel her defenses failing, and knows that the connection her new life offers is something she’s always secretly craved. But as she’s learned time and again, her past is never more than a nightmare away. ...more",1,Books,£45.43,£45.43,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/a6/38/a63804d7adf6fb90b70b226702cb4f7b.jpg,https://books.toscrape.com/catalogue/the-obsession_268/index.html
The Nightingale,Fiction,29d6d87f3418638b,"In love we find out who we want to be.In war we find out who we are.FRANCE, 1939In the quiet village of Carriveau, Vianne Mauriac says goodbye to her husband, Antoine, as he heads for the Front. She doesn’t believe that the Nazis will invade France...but invade they do, in droves of marching soldiers, in caravans of trucks and tanks, in planes that fill the skies and drop In love we find out who we want to be.In war we find out who we are.FRANCE, 1939In the quiet village of Carriveau, Vianne Mauriac says goodbye to her husband, Antoine, as he heads for the Front. She doesn’t believe that the Nazis will invade France...but invade they do, in droves of marching soldiers, in caravans of trucks and tanks, in planes that fill the skies and drop bombs upon the innocent. When France is overrun, Vianne is forced to take an enemy into her house, and suddenly her every move is watched; her life and her child’s life is at constant risk. Without food or money or hope, as danger escalates around her, she must make one terrible choice after another. Vianne’s sister, Isabelle, is a rebellious eighteen-year-old girl, searching for purpose with all the reckless passion of youth. While thousands of Parisians march into the unknown terrors of war, she meets the compelling and mysterious Gäetan, a partisan who believes the French can fight the Nazis from within France, and she falls in love as only the young can...completely. When he betrays her, Isabelle races headlong into danger and joins the Resistance, never looking back or giving a thought to the real--and deadly--consequences.With courage, grace and powerful insight, bestselling author Kristin Hannah takes her talented pen to the epic panorama of WWII and illuminates an intimate part of history seldom seen: the women’s war. The Nightingale tells the stories of two sisters, separated by years and experience, by ideals, passion and circumstance, each embarking on her own dangerous path toward survival, love, and freedom in German-occupied, war-torn France--a heartbreakingly beautiful novel that celebrates the resilience of the human spirit and the durability of women. It is a novel for everyone, a novel for a lifetime. ...more",4,Books,£26.26,£26.26,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/c6/ac/c6ac29eaf9e7de9de175d014d2132428.jpg,https://books.toscrape.com/catalogue/the-nightingale_267/index.html
The New Guy (and Other Senior Year Distractions),Young Adult,3e42ac0f4d43320f,"A ridiculously cute, formerly-famous new guy dropping into your life? It's practically every girl's dream. But not Jules McCallister-Morgan's. I realize that on paper I look like your standard type-A, neurotic, overachiever. And maybe I am. But I didn't get to be the editor of my school's long-revered newspaper by just showing up*. I have one main goal for my senior year-e A ridiculously cute, formerly-famous new guy dropping into your life? It's practically every girl's dream. But not Jules McCallister-Morgan's. I realize that on paper I look like your standard type-A, neurotic, overachiever. And maybe I am. But I didn't get to be the editor of my school's long-revered newspaper by just showing up*. I have one main goal for my senior year-early acceptance into my first choice Ivy League college-and I will not be deterred by best friends, moms who think I could stand to ""live a little,"" or boys. At least, that was the plan before I knew about Alex Powell**.And before Alex Powell betrayed me***.I know what you're thinking: Calm down, Jules. But you don't understand. This stuff matters. This is my life. And I'm not going down without a fight. ----* Okay, I sort of did. But it's a sore subject.** I mean, I guess everyone knows about Alex Powell? Two years ago, you couldn't go anywhere without hearing about viral video boy band sensation Chaos 4 All. Two years ago, Alex Powell was famous.***Some people think I'm overreacting. But this. Means. War.Filled with romance, rivalry, and passive-aggressive dog walking, Amy Spalding delivers a hilariously relatable high school story that's sure to have you falling for The New Guy. ...more",3,Books,£44.92,£44.92,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/20/59/2059cab99f3edbb3971347b7a0812cdd.jpg,https://books.toscrape.com/catalogue/the-new-guy-and-other-senior-year-distractions_266/index.html
The Nanny Diaries (Nanny #1),Womens Fiction,6263c1d2997b8ce0,"Wanted: One young woman to take care of four-year-old boy. Must be cheerful, enthusiastic and selfless--bordering on masochistic. Must relish sixteen-hour shifts with a deliberately nap-deprived preschooler. Must love getting thrown up on, literally and figuratively, by everyone in his family. Must enjoy the delicious anticipation of ridiculously erratic pay. Mostly, must Wanted: One young woman to take care of four-year-old boy. Must be cheerful, enthusiastic and selfless--bordering on masochistic. Must relish sixteen-hour shifts with a deliberately nap-deprived preschooler. Must love getting thrown up on, literally and figuratively, by everyone in his family. Must enjoy the delicious anticipation of ridiculously erratic pay. Mostly, must love being treated like fungus found growing out of employers Hermès bag. Those who take it personally need not apply.Who wouldn't want this job? Struggling to graduate from NYU and afford her microscopic studio apartment, Nanny takes a position caring for the only son of the wealthy X family. She rapidly learns the insane amount of juggling involved to ensure that a Park Avenue wife who doesn't work, cook, clean, or raise her own child has a smooth day.When the Xs' marriage begins to disintegrate, Nanny ends up involved way beyond the bounds of human decency or good taste. Her tenure with the X family becomes a nearly impossible mission to maintain the mental health of their four-year-old, her own integrity and, most importantly, her sense of humor. Over nine tense months, Mrs. X and Nanny perform the age-old dance of decorum and power as they test the limits of modern-day servitude.Written by two former nannies, The Nanny Diaries deftly punctures the glamour of Manhattan's upper class. ...more",5,Books,£52.53,£52.53,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/e3/4e/e34e69942bf1327c602ef9754d02a022.jpg,https://books.toscrape.com/catalogue/the-nanny-diaries-nanny-1_265/index.html
The Name of God is Mercy,Nonfiction,0baf71623648413a,"NEW YORK TIMES BESTSELLER •In his first book published as Pope, and in conjunction with the Extraordinary Jubilee of Mercy, Pope Francis here invites all humanity to an intimate and personal dialogue on the subject closest to his heart—mercy—which has long been the cornerstone of his faith and is now the central teaching of his papacy. In this conversation with Vatican r NEW YORK TIMES BESTSELLER • In his first book published as Pope, and in conjunction with the Extraordinary Jubilee of Mercy, Pope Francis here invites all humanity to an intimate and personal dialogue on the subject closest to his heart—mercy—which has long been the cornerstone of his faith and is now the central teaching of his papacy. In this conversation with Vatican reporter Andrea Tornielli, Francis explains—through memories from his youth and moving anecdotes from his experiences as a pastor—why “mercy is the first attribute of God.” God “does not want anyone to be lost. His mercy is infinitely greater than our sins,” he writes. As well, the Church cannot close the door on anyone, Francis asserts—on the contrary, its duty is to go out into the world to find its way into the consciousness of people so that they can assume responsibility for, and move away from, the bad things they have done. The first Jesuit and the first South American to be elected Bishop of Rome, Pope Francis has traveled around the world spreading God’s message of mercy to the largest crowds in papal history. Clear and profound, The Name of God Is Mercy resonates with this desire to reach all those who are looking for meaning in life, a road to peace and reconciliation, and the healing of physical and spiritual wounds. It is being published in more than eighty countries around the world.“The name of God is mercy. There are no situations we cannot get out of, we are not condemned to sink into quicksand.”—Pope FrancisPraise for The Name of God Is Mercy “Francis speaks succinctly—and with refreshing forthrightness. . . . He emphasizes moral sincerity over dogma, an understanding of the complexities of the world and individual experience over rigid doctrine. . . . The pope has an easy conversational style that moves effortlessly between folksy sayings and erudite allusions, between common-sense logic and impassioned philosophical insights.”—Michiko Kakutani, The New York Times“What makes his book most moving is the way in which this man, without disrespecting his own privacy or offering false bromides of modesty, opens the sacred space of his conscience to explain how he came to center his ministry, and now his papacy, around mercy.”—James Carroll, The New Yorker“As he has done throughout his papacy, Pope Francis shows in this book a compelling way to present God’s love anew to a skeptical world without denying the ancient teachings of faith. But now he is challenging the entire Church to trek a new way forward.”—Time “Francis enjoys sharing personal stories of God’s grace and mercy in the lives of parishioners from his native Argentina, people he has known and who have recognized themselves as sinners.”—The Washington Post“Powerful . . . Francis’s book signals a plea for a change of attitude on the part of the faithful and their pastors. . . . Bishops and priests will talk and quarrel over the text for months, even years to come. And that, perhaps, is what Francis intends.”—Financial Times “Deepens his calls for a more merciful Catholic Church . . . The question-and-answer book is told in simple, breezy language, with the pope referring to experiences and people in his own life.”—Newsday “Francis has offered his most detailed outline yet for the role of the Catholic church in the modern era.”—National Catholic ReporterTranslated by Oonagh Stransky From the Hardcover edition. ...more",2,Books,£37.25,£37.25,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/01/7c/017c9fd993b4ebb5676213f6de1f96c5.jpg,https://books.toscrape.com/catalogue/the-name-of-god-is-mercy_264/index.html
The Maze Runner (The Maze Runner #1),Default,4266f48a0aa1c37d,"If you ain’t scared, you ain’t human.When Thomas wakes up in the lift, the only thing he can remember is his name. He’s surrounded by strangers—boys whose memories are also gone.Nice to meet ya, shank. Welcome to the Glade.Outside the towering stone walls that surround the Glade is a limitless, ever-changing maze. It’s the only way out—and no one’s ever made it through ali If you ain’t scared, you ain’t human.When Thomas wakes up in the lift, the only thing he can remember is his name. He’s surrounded by strangers—boys whose memories are also gone.Nice to meet ya, shank. Welcome to the Glade.Outside the towering stone walls that surround the Glade is a limitless, ever-changing maze. It’s the only way out—and no one’s ever made it through alive.Everything is going to change.Then a girl arrives. The first girl ever. And the message she delivers is terrifying.Remember. Survive. Run. ...more",1,Books,£20.93,£20.93,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/e1/56/e156706ae507fdd59aa933675a480d07.jpg,https://books.toscrape.com/catalogue/the-maze-runner-the-maze-runner-1_263/index.html
The Lover's Dictionary,Default,36c15687f5ab0f7c,"basis, n.There has to be a moment at the beginning when you wonder whether you're in love with the person or in love with the feeling of love itself.If the moment doesn't pass, that's it―you're done. And if the moment does pass, it never goes that far. It stands in the distance, ready for whenever you want it back. Sometimes it's even there when you thought you were search basis, n.There has to be a moment at the beginning when you wonder whether you're in love with the person or in love with the feeling of love itself.If the moment doesn't pass, that's it―you're done. And if the moment does pass, it never goes that far. It stands in the distance, ready for whenever you want it back. Sometimes it's even there when you thought you were searching for something else, like an escape route, or your lover's face.How does one talk about love? Do we even have the right words to describe something that can be both utterly mundane and completely transcendent, pulling us out of our everyday lives and making us feel a part of something greater than ourselves? Taking a unique approach to this problem, the nameless narrator of David Levithan's The Lover's Dictionary has constructed the story of his relationship as a dictionary. Through these short entries, he provides an intimate window into the great events and quotidian trifles of being within a couple, giving us an indelible and deeply moving portrait of love in our time. ...more",2,Books,£58.09,£58.09,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/0b/e9/0be9284a6b11e3517504aa9a44f87a3a.jpg,https://books.toscrape.com/catalogue/the-lovers-dictionary_262/index.html
The Lonely Ones,Childrens,cf2f27fdf94ba20e,"When your only friend is your own endless imagination, how do you escape your mind and connect to the world around you?With parents too busy to pay her attention, an older brother and sister who would rather spend their time with friends, and peers who oscillate between picking on her and simply ignoring her, it's no wonder that Fain spends most of her time in a world of h When your only friend is your own endless imagination, how do you escape your mind and connect to the world around you? With parents too busy to pay her attention, an older brother and sister who would rather spend their time with friends, and peers who oscillate between picking on her and simply ignoring her, it's no wonder that Fain spends most of her time in a world of her own making. During the day, Fain takes solace in crafting her own fantastical adventures in writing, but in the darkness of night, these adventures come to life as Fain lives and breathes alongside a legion of imaginary creatures. Whether floating through space or under the sea, climbing mountains or traipsing through forests, Fain becomes queen beyond - and in spite of - the walls of her bedroom.In time, Fain begins to see possibilities and friendships emerge in her day-to-day reality. . . yet when she is let down by the one relationship she thought she could trust, Fain must decide: remain queen of the imaginary creatures, or risk the pain that comes with opening herself up to the fragile connections that exist only in the real world? Told in breathless and visual verse, THE LONELY ONES takes readers through the intricate inner workings of a girl who struggles to navigate isolation and finds friendship where she least expects it. ...more",5,Books,£43.59,£43.59,£0.00,In stock (3 available),0,https://books.toscrape.com/media/cache/ff/f6/fff64acb3c65cbea2ac9209c2a57af17.jpg,https://books.toscrape.com/catalogue/the-lonely-ones_261/index.html
