Название,Категория,UPC (Айди),Описание,Рейтинг,Тип продукта,Цена без налога,Цена с налогом:,Налог,Наличие,Кол-во отзывов,Картинка,Ссылка
1491: New Revelations of the Americas Before Columbus,History,6e8e5626ac4d279e,"In this groundbreaking work of science, history, and archaeology, Charles C. Mann radically alters our understanding of the Americas before the arrival of Columbus in 1492.Contrary to what so many Americans learn in school, the pre-Columbian Indians were not sparsely settled in a pristine wilderness; rather, there were huge numbers of Indians who actively molded and influe In this groundbreaking work of science, history, and archaeology, Charles C. Mann radically alters our understanding of the Americas before the arrival of Columbus in 1492. Contrary to what so many Americans learn in school, the pre-Columbian Indians were not sparsely settled in a pristine wilderness; rather, there were huge numbers of Indians who actively molded and influenced the land around them. The astonishing Aztec capital of Tenochtitlan had running water and immaculately clean streets, and was larger than any contemporary European city. Mexican cultures created corn in a specialized breeding process that it has been called man’s first feat of genetic engineering. Indeed, Indians were not living lightly on the land but were landscaping and manipulating their world in ways that we are only now beginning to understand. Challenging and surprising, this a transformative new look at a rich and fascinating world we only thought we knew. ...more",3,Books,£21.80,£21.80,£0.00,In stock (14 available),0,https://books.toscrape.com/media/cache/2d/d2/2dd235d80326531092c70e191d630c7d.jpg,https://books.toscrape.com/catalogue/1491-new-revelations-of-the-americas-before-columbus_650/index.html
"The Three Searches, Meaning, and the Story",Default,ac5e0d3938caf686,"Human societies have always been preoccupied with three main searches: the Search for Technology, the Search for Truth, and the Search for Meaning. Social structures; currents of action and thought; philosophies; and history, all are driven and honed by the Three Searches. And the most frequent and conscious of these searches is that for Meaning. The Story is indispensable Human societies have always been preoccupied with three main searches: the Search for Technology, the Search for Truth, and the Search for Meaning. Social structures; currents of action and thought; philosophies; and history, all are driven and honed by the Three Searches. And the most frequent and conscious of these searches is that for Meaning. The Story is indispensable for the Search for Meaning.In this second part of The Story in Three Parts, John H.T. Francis presents a philosophical essay on the central role of the Story in our lives and in our general understanding of the world. The Story is everywhere, in all that is of human meaning. It is in us and in our outside reality; it is even, in a certain sense, our outside reality in its unfolding.The Three Searches, Meaning, and the Story is a foundational essay in philosophy, which can be read independently from the other parts of The Story in Three Parts. ...more",3,Books,£13.33,£13.33,£0.00,In stock (13 available),0,https://books.toscrape.com/media/cache/35/ec/35ec45c2c5ed5eceb29fe5823ee9744e.jpg,https://books.toscrape.com/catalogue/the-three-searches-meaning-and-the-story_649/index.html
Searching for Meaning in Gailana,Fantasy,2f0213137a80d485,"Gailana is the central island of the world; Aurganots, Reminos, Hindarassis, Pelanese, and Free People, different societies with different customs and values, live in it. Gailana is old, with a history rich in events and civilisations. The mother island has undergone important changes in recent decades, including a devastating war from which the Aurganots emerged victoriou Gailana is the central island of the world; Aurganots, Reminos, Hindarassis, Pelanese, and Free People, different societies with different customs and values, live in it. Gailana is old, with a history rich in events and civilisations. The mother island has undergone important changes in recent decades, including a devastating war from which the Aurganots emerged victorious. Following this war, Aurganot has become a country of wealth, technology, and power, dominating all others.In this modern age, Aurganots value their new found joie de vivre; Pelanese love commerce and business; Reminos are still dedicated to honour and glory in war; Hindarassis continue to care most about their families; and the Free People cherish their freedom above anything else. Among the Free People, a young Levon has set a high and ambitious goal: to seek and find the ultimate meaning of all that humans do. Levon has been on his intellectual quest for years, and the coming days are significant. Paratos, the sage of Gailana, is in the land of the Free People, and Levon is readying to meet him. The young man knows that something life changing will come out from this meeting, only he does not imagine what.In this fictional first part of The Story in Three Parts, John H.T. Francis tells the story of Levon, a young and sincere soul looking for meaning in a changing world. This short novel will take you on a journey through Gailana, shows you its diversity, and brings you close to many of its human aspects. Events will develop fast on the island, and Levon is about to be in the midst of them. ...more",1,Books,£38.73,£38.73,£0.00,In stock (13 available),0,https://books.toscrape.com/media/cache/9e/b4/9eb4396139c421fc9f832011c68adb2c.jpg,https://books.toscrape.com/catalogue/searching-for-meaning-in-gailana_648/index.html
Rook,Add a comment,44d97b6707dae3f0,"History has a way of repeating itself. In the Sunken City that was once Paris, all who oppose the new revolution are being put to the blade. Except for those who disappear from their prison cells, a red-tipped rook feather left in their place. The mysterious Red Rook a savior of the innocent, and a criminal in the eyes of the government.Meanwhile, across the sea in the Com History has a way of repeating itself. In the Sunken City that was once Paris, all who oppose the new revolution are being put to the blade. Except for those who disappear from their prison cells, a red-tipped rook feather left in their place. The mysterious Red Rook a savior of the innocent, and a criminal in the eyes of the government.Meanwhile, across the sea in the Commonwealth, Sophia Bellamy's arranged marriage to the wealthy René Hasard is the last chance to save her family from ruin. But when the search for the Red Rook comes straight to her doorstep, Sophia discovers that her fiancé is not all he seems. Which is only fair, because neither is she. As the Red Rook grows bolder and the stakes grow ever higher, Sophia and René find themselves locked in a tantalizing game of cat and mouse.Daring intrigue, delicious romance, and spine-tingling suspense fill the pages of this extraordinary tale from award-winning author Sharon Cameron. ...more",4,Books,£37.86,£37.86,£0.00,In stock (13 available),0,https://books.toscrape.com/media/cache/64/ab/64ab238bea10c4f25fa5bc9129a35370.jpg,https://books.toscrape.com/catalogue/rook_647/index.html
My Kitchen Year: 136 Recipes That Saved My Life,Food and Drink,8bbd7df8a324f31d,"NEW YORK TIMES BESTSELLERIn the fall of 2009, the food world was rocked when Gourmet magazine was abruptly shuttered by its parent company. No one was more stunned by this unexpected turn of events than its beloved editor in chief, Ruth Reichl, who suddenly faced an uncertain professional future. As she struggled to process what had seemed unthinkable, Reichl turned to the NEW YORK TIMES BESTSELLERIn the fall of 2009, the food world was rocked when Gourmet magazine was abruptly shuttered by its parent company. No one was more stunned by this unexpected turn of events than its beloved editor in chief, Ruth Reichl, who suddenly faced an uncertain professional future. As she struggled to process what had seemed unthinkable, Reichl turned to the one place that had always provided sanctuary. “I did what I always do when I’m confused, lonely, or frightened,” she writes. “I disappeared into the kitchen.”My Kitchen Year follows the change of seasons—and Reichl’s emotions—as she slowly heals through the simple pleasures of cooking. While working 24/7, Reichl would “throw quick meals together” for her family and friends. Now she has the time to rediscover what cooking meant to her. Imagine kale, leaves dark and inviting, sautéed with chiles and garlic; summer peaches baked into a simple cobbler; fresh oysters chilling in a box of snow; plump chickens and earthy mushrooms, fricasseed with cream. Over the course of this challenging year, each dish Reichl prepares becomes a kind of stepping stone to finding joy again in ordinary things. The 136 recipes collected here represent a life’s passion for food: a blistering ma po tofu that shakes Reichl out of the blues; a decadent grilled cheese sandwich that accompanies a rare sighting in the woods around her home; a rhubarb sundae that signals the arrival of spring. Here, too, is Reichl’s enlivening dialogue with her Twitter followers, who become her culinary supporters and lively confidants. Part cookbook, part memoir, part paean to the household gods, My Kitchen Year may be Ruth Reichl’s most stirring book yet—one that reveals a refreshingly vulnerable side of the world's most famous food editor as she shares treasured recipes to be returned to again and again and again. ...more",2,Books,£11.53,£11.53,£0.00,In stock (13 available),0,https://books.toscrape.com/media/cache/70/48/7048787b6fdc04627217bf39465acb7e.jpg,https://books.toscrape.com/catalogue/my-kitchen-year-136-recipes-that-saved-my-life_646/index.html
13 Hours: The Inside Account of What Really Happened In Benghazi,Nonfiction,4be9d1910f8a4e80,"The harrowing, true account from the brave men on the ground who fought back during the Battle of Benghazi. 13 HOURS presents, for the first time ever, the true account of the events of September 11, 2012, when terrorists attacked the US State Department Special Mission Compound and a nearby CIA station called the Annex in Benghazi, Libya. A team of six American security The harrowing, true account from the brave men on the ground who fought back during the Battle of Benghazi. 13 HOURS presents, for the first time ever, the true account of the events of September 11, 2012, when terrorists attacked the US State Department Special Mission Compound and a nearby CIA station called the Annex in Benghazi, Libya. A team of six American security operators fought to repel the attackers and protect the Americans stationed there. Those men went beyond the call of duty, performing extraordinary acts of courage and heroism, to avert tragedy on a much larger scale. This is their personal account, never before told, of what happened during the thirteen hours of that now-infamous attack.13 HOURS sets the record straight on what happened during a night that has been shrouded in mystery and controversy. Written by New York Times bestselling author Mitchell Zuckoff, this riveting book takes readers into the action-packed story of heroes who laid their lives on the line for one another, for their countrymen, and for their country.13 HOURS is a stunning, eye-opening, and intense book--but most importantly, it is the truth. The story of what happened to these men--and what they accomplished--is unforgettable. ...more",1,Books,£27.06,£27.06,£0.00,In stock (13 available),0,https://books.toscrape.com/media/cache/db/8d/db8dda82c57fd0c2b466d40c04ed6075.jpg,https://books.toscrape.com/catalogue/13-hours-the-inside-account-of-what-really-happened-in-benghazi_645/index.html
Will You Won't You Want Me?,Womens Fiction,077b635ff2afc578,"Marjorie Plum never meant to peak in high school. She was Queen Bee. Now, 10 years later, she's lost her sparkle. At her bleakest moment, she’s surprised by renewed interest from a questionable childhood crush, and the bickering with her cranky boss—at a potentially game-changing new job—grows increasingly like flirtatious banter. Suddenly, she’s faced with a choice betwee Marjorie Plum never meant to peak in high school. She was Queen Bee. Now, 10 years later, she's lost her sparkle. At her bleakest moment, she’s surprised by renewed interest from a questionable childhood crush, and the bickering with her cranky boss—at a potentially game-changing new job—grows increasingly like flirtatious banter. Suddenly, she’s faced with a choice between the life she always dreamed of and one she never thought to imagine. With the help of a precocious 11-year-old tutee, who unknowingly becomes the Ghost of Marjorie Past, and a musician roommate, who looks like a pixie and talks like the Dalai Lama, Marjorie struggles with the ultimate question: Who does she want to be? Nora Zelevansky’s Will You Won’t You Want Me? is a funny, often surprising, novel about growing up when you are already supposed to be grown. ...more",3,Books,£13.86,£13.86,£0.00,In stock (12 available),0,https://books.toscrape.com/media/cache/b9/ef/b9efe934eaeb1f51ad31a971188d7bc3.jpg,https://books.toscrape.com/catalogue/will-you-wont-you-want-me_644/index.html
Tipping Point for Planet Earth: How Close Are We to the Edge?,Science,148715df5a02ea5e,"Tipping Point for Planet Earth explains why Earth is headed for a tipping point, a change so fast, dramatic, and unexpected that humanity will reel at the consequences.Midway through this century, there will be more than nine billion people on the planet. Already we are using most of the arable land that exists and overfishing the oceans. Water, too, is becoming scarce in Tipping Point for Planet Earth explains why Earth is headed for a tipping point, a change so fast, dramatic, and unexpected that humanity will reel at the consequences.Midway through this century, there will be more than nine billion people on the planet. Already we are using most of the arable land that exists and overfishing the oceans. Water, too, is becoming scarce in many places.The services that humans depend upon--like a supply of clean water, food production, and protection from disease--are subject to dangerous threats as well.We can still keep humanity moving forward by ensuring that the negative changes that are accumulating do not outweigh the positive ones. Tipping Point for Planet Earth offers sensible solutions to our most pressing problems. The grand challenge of the 21st century is to change the endgame from one that looks like a train wreck, to one that sees the train carrying us all into a bright future. ...more",1,Books,£37.55,£37.55,£0.00,In stock (12 available),0,https://books.toscrape.com/media/cache/8e/cb/8ecbec21e76445ee83229a439e22aeaa.jpg,https://books.toscrape.com/catalogue/tipping-point-for-planet-earth-how-close-are-we-to-the-edge_643/index.html
The Star-Touched Queen,Fantasy,4a7a25be293ad678,"Fate and fortune. Power and passion. What does it take to be the queen of a kingdom when you’re only seventeen?Maya is cursed. With a horoscope that promises a marriage of death and destruction, she has earned only the scorn and fear of her father’s kingdom. Content to follow more scholarly pursuits, her whole world is torn apart when her father, the Raja, arranges a weddi Fate and fortune. Power and passion. What does it take to be the queen of a kingdom when you’re only seventeen?Maya is cursed. With a horoscope that promises a marriage of death and destruction, she has earned only the scorn and fear of her father’s kingdom. Content to follow more scholarly pursuits, her whole world is torn apart when her father, the Raja, arranges a wedding of political convenience to quell outside rebellions. Soon Maya becomes the queen of Akaran and wife of Amar. Neither roles are what she expected: As Akaran’s queen, she finds her voice and power. As Amar’s wife, she finds something else entirely: Compassion. Protection. Desire…But Akaran has its own secrets—thousands of locked doors, gardens of glass, and a tree that bears memories instead of fruit. Soon, Maya suspects her life is in danger. Yet who, besides her husband, can she trust? With the fate of the human and Otherworldly realms hanging in the balance, Maya must unravel an ancient mystery that spans reincarnated lives to save those she loves the most…including herself. ...more",5,Books,£32.30,£32.30,£0.00,In stock (12 available),0,https://books.toscrape.com/media/cache/dc/57/dc57f908a0a2e130a5c065893a9005dd.jpg,https://books.toscrape.com/catalogue/the-star-touched-queen_642/index.html
The Silent Sister (Riley MacPherson #1),Fiction,ce1ae197ada2aec4,"In The Silent Sister, Riley MacPherson has spent her entire life believing that her older sister Lisa committed suicide as a teenager. Now, over twenty years later, her father has passed away and she's in New Bern, North Carolina cleaning out his house when she finds evidence to the contrary. Lisa is alive. Alive and living under a new identity. But why exactly was she on In The Silent Sister, Riley MacPherson has spent her entire life believing that her older sister Lisa committed suicide as a teenager. Now, over twenty years later, her father has passed away and she's in New Bern, North Carolina cleaning out his house when she finds evidence to the contrary. Lisa is alive. Alive and living under a new identity. But why exactly was she on the run all those years ago, and what secrets are being kept now? As Riley works to uncover the truth, her discoveries will put into question everything she thought she knew about her family. Riley must decide what the past means for her present, and what she will do with her newfound reality, in this engrossing mystery from international bestselling author Diane Chamberlain. ...more",5,Books,£46.29,£46.29,£0.00,In stock (12 available),0,https://books.toscrape.com/media/cache/98/df/98df70802a22c17dac6026645da4ab87.jpg,https://books.toscrape.com/catalogue/the-silent-sister-riley-macpherson-1_641/index.html
